model,regime,seed,cp_method,cov_stressed,cov_all,stress_drop
xlstm_const,G,42,saocp_cqr,0.9289473684210526,0.9299212598425197,-0.000973891421467088
xlstm_const,G,42,sfogd_cqr,0.8289473684210527,0.8023622047244094,0.02658516369664321
xlstm_const,G,42,spci_cqr,0.781578947368421,0.768503937007874,0.013075010360547035
xlstm_const,G,43,aci_cqr,0.8105263157894737,0.8086614173228347,0.0018648984666389534
xlstm_const,G,43,agaci_cqr,0.8315789473684211,0.8125984251968504,0.018980522171570646
xlstm_const,G,43,cqr_rolling,0.8078947368421052,0.8188976377952756,-0.011002900953170358
xlstm_const,G,43,cqr_static,0.8289473684210527,0.8338582677165355,-0.004910899295482829
xlstm_const,G,43,decay_ocp_cqr,0.868421052631579,0.8858267716535433,-0.017405719021964305
xlstm_const,G,43,dtaci_cqr,0.8342105263157895,0.8173228346456692,0.016887691670120275
xlstm_const,G,43,mondrian_cqr,0.8710526315789474,0.8448818897637795,0.026170741815167875
xlstm_const,G,43,native,0.8710526315789474,0.8952755905511811,-0.0242229589722337
xlstm_const,G,43,pid_cqr,0.8368421052631579,0.8062992125984252,0.030542892664732757
xlstm_const,G,43,pid_local_cqr,0.8342105263157895,0.8102362204724409,0.023974305843348587
xlstm_const,G,43,pid_tan_cqr,0.8210526315789474,0.8118110236220473,0.0092416079569001
xlstm_const,G,43,saocp_cqr,0.9315789473684211,0.925984251968504,0.005594695399917082
xlstm_const,G,43,sfogd_cqr,0.8394736842105263,0.8023622047244094,0.037111479486116816
xlstm_const,G,43,spci_cqr,0.7973684210526316,0.7519685039370079,0.045399917115623745
xlstm_const,G,44,aci_cqr,0.8473684210526315,0.8228346456692913,0.02453377538334023
xlstm_const,G,44,agaci_cqr,0.8526315789473684,0.8173228346456692,0.03530874430169917
xlstm_const,G,44,cqr_rolling,0.8605263157894737,0.8401574803149606,0.02036883547451307
xlstm_const,G,44,cqr_static,0.8710526315789474,0.8795275590551181,-0.008474927476170735
xlstm_const,G,44,decay_ocp_cqr,0.8894736842105263,0.8968503937007875,-0.007376709490261146
xlstm_const,G,44,dtaci_cqr,0.8578947368421053,0.8307086614173228,0.027186075424782463
xlstm_const,G,44,mondrian_cqr,0.881578947368421,0.8606299212598425,0.020949026108578517
xlstm_const,G,44,native,0.8921052631578947,0.9078740157480315,-0.01576875259013677
xlstm_const,G,44,pid_cqr,0.8526315789473684,0.8118110236220473,0.04082055532532114
xlstm_const,G,44,pid_local_cqr,0.8526315789473684,0.8149606299212598,0.03767094902610857
xlstm_const,G,44,pid_tan_cqr,0.8289473684210527,0.8220472440944881,0.006900124326564505
xlstm_const,G,44,saocp_cqr,0.9289473684210526,0.9307086614173228,-0.0017612929962701473
xlstm_const,G,44,sfogd_cqr,0.85,0.8023622047244094,0.04763779527559053
xlstm_const,G,44,spci_cqr,0.781578947368421,0.7716535433070866,0.009925404061334464
xlstm_const,GF,42,aci_cqr,0.7947368421052632,0.8078740157480315,-0.01313717364276834
xlstm_const,GF,42,agaci_cqr,0.8,0.8047244094488188,-0.0047244094488188
xlstm_const,GF,42,cqr_rolling,0.8026315789473685,0.8141732283464567,-0.011541649399088194
xlstm_const,GF,42,cqr_static,0.7868421052631579,0.8070866141732284,-0.020244508910070458
xlstm_const,GF,42,decay_ocp_cqr,0.8473684210526315,0.8755905511811024,-0.028222130128470857
xlstm_const,GF,42,dtaci_cqr,0.8263157894736842,0.8149606299212598,0.011355159552424388
xlstm_const,GF,42,mondrian_cqr,0.8736842105263158,0.841732283464567,0.031951927061748875
xlstm_const,GF,42,native,0.8578947368421053,0.8944881889763779,-0.036593452134272675
xlstm_const,GF,42,pid_cqr,0.8210526315789474,0.8078740157480315,0.01317861583091584
xlstm_const,GF,42,pid_local_cqr,0.8263157894736842,0.8078740157480315,0.0184417737256527
xlstm_const,GF,42,pid_tan_cqr,0.8,0.8141732283464567,-0.014173228346456623
xlstm_const,GF,42,saocp_cqr,0.9263157894736842,0.9275590551181102,-0.001243265644426006
xlstm_const,GF,42,sfogd_cqr,0.8368421052631579,0.8039370078740158,0.03290509738914216
xlstm_const,GF,42,spci_cqr,0.7710526315789473,0.7669291338582677,0.004123497720679659
xlstm_const,GF,43,aci_cqr,0.8236842105263158,0.8133858267716535,0.0102983837546623
xlstm_const,GF,43,agaci_cqr,0.8289473684210527,0.8110236220472441,0.017923746373808558
xlstm_const,GF,43,cqr_rolling,0.8210526315789474,0.8220472440944881,-0.0009946125155407826
xlstm_const,GF,43,cqr_static,0.8421052631578947,0.8590551181102363,-0.01694985495234158
xlstm_const,GF,43,decay_ocp_cqr,0.8657894736842106,0.8858267716535433,-0.020037297969332735
xlstm_const,GF,43,dtaci_cqr,0.8368421052631579,0.8204724409448819,0.016369664318276023
xlstm_const,GF,43,mondrian_cqr,0.8789473684210526,0.841732283464567,0.03721508495648562
xlstm_const,GF,43,native,0.868421052631579,0.9,-0.03157894736842104
xlstm_const,GF,43,pid_cqr,0.8447368421052631,0.8078740157480315,0.03686282635723159
xlstm_const,GF,43,pid_local_cqr,0.8447368421052631,0.8110236220472441,0.03371322005801902
xlstm_const,GF,43,pid_tan_cqr,0.8157894736842105,0.8165354330708662,-0.0007459593866556702
xlstm_const,GF,43,saocp_cqr,0.9289473684210526,0.9307086614173228,-0.0017612929962701473
xlstm_const,GF,43,sfogd_cqr,0.8368421052631579,0.8031496062992126,0.03369249896394533
xlstm_const,GF,43,spci_cqr,0.7868421052631579,0.7440944881889764,0.04274761707418151
xlstm_const,GF,44,aci_cqr,0.8394736842105263,0.8244094488188977,0.0150642353916286
xlstm_const,GF,44,agaci_cqr,0.8447368421052631,0.8188976377952756,0.02583920430998754
xlstm_const,GF,44,cqr_rolling,0.85,0.8362204724409449,0.013779527559055094
xlstm_const,GF,44,cqr_static,0.8921052631578947,0.9007874015748032,-0.008682138416908458
xlstm_const,GF,44,decay_ocp_cqr,0.9,0.9039370078740158,-0.003937007874015741
xlstm_const,GF,44,dtaci_cqr,0.8578947368421053,0.831496062992126,0.026398673849979293
xlstm_const,GF,44,mondrian_cqr,0.8973684210526316,0.8716535433070867,0.02571487774554493
xlstm_const,GF,44,native,0.9,0.9070866141732283,-0.007086614173228312
xlstm_const,GF,44,pid_cqr,0.8473684210526315,0.8149606299212598,0.03240779113137171
xlstm_const,GF,44,pid_local_cqr,0.8605263157894737,0.8133858267716535,0.0471404890178202
xlstm_const,GF,44,pid_tan_cqr,0.8315789473684211,0.8244094488188977,0.007169498549523423
xlstm_const,GF,44,saocp_cqr,0.9368421052631579,0.9330708661417323,0.003771239121425629
xlstm_const,GF,44,sfogd_cqr,0.8473684210526315,0.8039370078740158,0.04343141317861576
xlstm_const,GF,44,spci_cqr,0.7973684210526316,0.7614173228346457,0.03595109821798592
xlstm_const,L,42,aci_cqr,0.8315789473684211,0.8165354330708662,0.015043514297554905
xlstm_const,L,42,agaci_cqr,0.8421052631578947,0.8133858267716535,0.028719436386241193
xlstm_const,L,42,cqr_rolling,0.8447368421052631,0.837007874015748,0.007728968089515065
xlstm_const,L,42,cqr_static,0.9,0.915748031496063,-0.015748031496062964
xlstm_const,L,42,decay_ocp_cqr,0.881578947368421,0.9015748031496063,-0.019995855781185234
xlstm_const,L,42,dtaci_cqr,0.8473684210526315,0.8236220472440945,0.023746373808537058
xlstm_const,L,42,mondrian_cqr,0.8973684210526316,0.8645669291338582,0.03280149191877335
xlstm_const,L,42,native,0.8605263157894737,0.8779527559055118,-0.01742644011603811
xlstm_const,L,42,pid_cqr,0.8210526315789474,0.8173228346456692,0.003729796933278129
xlstm_const,L,42,pid_local_cqr,0.8526315789473684,0.8173228346456692,0.03530874430169917
xlstm_const,L,42,pid_tan_cqr,0.8236842105263158,0.8236220472440945,6.216328222130585e-05
xlstm_const,L,42,saocp_cqr,0.9157894736842105,0.9165354330708662,-0.0007459593866556702
xlstm_const,L,42,sfogd_cqr,0.8473684210526315,0.8118110236220473,0.03555739743058428
xlstm_const,L,42,spci_cqr,0.7947368421052632,0.7559055118110236,0.038831330294239574
xlstm_const,L,43,aci_cqr,0.8315789473684211,0.8070866141732284,0.024492333195192728
xlstm_const,L,43,agaci_cqr,0.8315789473684211,0.8086614173228347,0.022917530045586387
xlstm_const,L,43,cqr_rolling,0.8421052631578947,0.831496062992126,0.010609200165768717
xlstm_const,L,43,cqr_static,0.9184210526315789,0.9346456692913386,-0.016224616659759716
xlstm_const,L,43,decay_ocp_cqr,0.8947368421052632,0.9086614173228347,-0.013924575217571511
xlstm_const,L,43,dtaci_cqr,0.8473684210526315,0.8196850393700787,0.0276833816825528
xlstm_const,L,43,mondrian_cqr,0.9052631578947369,0.8708661417322835,0.03439701616245339
xlstm_const,L,43,native,0.8526315789473684,0.8708661417322835,-0.018234562784915087
xlstm_const,L,43,pid_cqr,0.8447368421052631,0.8141732283464567,0.03056361375880645
xlstm_const,L,43,pid_local_cqr,0.8526315789473684,0.8173228346456692,0.03530874430169917
xlstm_const,L,43,pid_tan_cqr,0.8342105263157895,0.8181102362204724,0.016100290095317105
xlstm_const,L,43,saocp_cqr,0.9184210526315789,0.9094488188976378,0.00897223373394107
xlstm_const,L,43,sfogd_cqr,0.85,0.8047244094488188,0.04527559055118113
xlstm_const,L,43,spci_cqr,0.7842105263157895,0.7661417322834646,0.018068794032324864
xlstm_const,L,44,aci_cqr,0.8184210526315789,0.8110236220472441,0.007397430584334841
xlstm_const,L,44,agaci_cqr,0.8131578947368421,0.8047244094488188,0.008433485288023235
xlstm_const,L,44,cqr_rolling,0.8263157894736842,0.8291338582677166,-0.0028180687940323468
xlstm_const,L,44,cqr_static,0.8868421052631579,0.9204724409448819,-0.03363033568172402
xlstm_const,L,44,decay_ocp_cqr,0.868421052631579,0.8937007874015748,-0.025279734769995788
xlstm_const,L,44,dtaci_cqr,0.8263157894736842,0.815748031496063,0.010567757977621217
xlstm_const,L,44,mondrian_cqr,0.8763157894736842,0.8503937007874016,0.02592208868628254
xlstm_const,L,44,native,0.8368421052631579,0.868503937007874,-0.03166183174471604
xlstm_const,L,44,pid_cqr,0.8289473684210527,0.8133858267716535,0.015561541649399158
xlstm_const,L,44,pid_local_cqr,0.85,0.815748031496063,0.03425196850393697
xlstm_const,L,44,pid_tan_cqr,0.8105263157894737,0.8204724409448819,-0.00994612515540827
xlstm_const,L,44,saocp_cqr,0.9078947368421053,0.9086614173228347,-0.0007666804807293648
xlstm_const,L,44,sfogd_cqr,0.8394736842105263,0.8086614173228347,0.030812266887691564
xlstm_const,L,44,spci_cqr,0.8,0.7740157480314961,0.025984251968503957
