model,regime,seed,cp_method,regime_label,coverage,winkler,skill,skill_iqr,n_countries,regime_kind
xlstm_const,L,44,cqr_rolling,hiking,0.8173076923076923,0.2602056624171673,0.1403104943293404,0.41894523090662944,10,calendar
xlstm_const,L,44,cqr_rolling,qe,0.8373333333333334,0.6032140359938158,-0.013224334391872206,0.06679453211633424,10,calendar
xlstm_const,L,44,cqr_static,hiking,0.9461538461538461,0.6233785693703023,-0.16117993696877775,0.19449474568047864,10,calendar
xlstm_const,L,44,cqr_static,qe,0.9026666666666666,0.7552774620508451,-0.07935551442775202,0.15404337781553057,10,calendar
xlstm_const,L,44,decay_ocp_cqr,hiking,0.9192307692307692,0.4374494656266352,-0.040282322791169056,0.1625801806111915,10,calendar
xlstm_const,L,44,decay_ocp_cqr,qe,0.876,0.6669853914902808,-0.04552965626353711,0.03897377954150266,10,calendar
xlstm_const,L,44,dtaci_cqr,hiking,0.801923076923077,0.2585111825776965,0.13533471208168996,0.44519249369853425,10,calendar
xlstm_const,L,44,dtaci_cqr,qe,0.8253333333333334,0.5764388386890456,-0.011231737953530496,0.07127577545339245,10,calendar
xlstm_const,L,44,mondrian_cqr,hiking,0.8442307692307692,0.27872292229795925,0.08230462840271541,0.5012837066773643,10,calendar
xlstm_const,L,44,mondrian_cqr,qe,0.8546666666666667,0.6288532920644958,-0.09289656502303545,0.06494727848527548,10,calendar
xlstm_const,L,44,native,hiking,0.9076923076923077,0.3671112193756907,0.005141035245470715,0.10343643936304298,10,calendar
xlstm_const,L,44,native,qe,0.8413333333333334,0.5924092822586969,-0.018561992192825394,0.02823786105611753,10,calendar
xlstm_const,L,44,pid_cqr,hiking,0.801923076923077,0.27113195156527475,0.14647844638166296,0.46470544946220876,10,calendar
xlstm_const,L,44,pid_cqr,qe,0.8213333333333334,0.5726014411312671,-0.017438920110994904,0.05212293705396304,10,calendar
xlstm_const,L,44,pid_local_cqr,hiking,0.8057692307692308,0.2918170919518186,0.12355279095494587,0.40541827862195406,10,calendar
xlstm_const,L,44,pid_local_cqr,qe,0.8226666666666667,0.585675772543533,-0.02061114053088542,0.04639586983601124,10,calendar
xlstm_const,L,44,pid_tan_cqr,hiking,0.8269230769230769,0.28355673249411445,-0.023224458800377823,0.5581326994606163,10,calendar
xlstm_const,L,44,pid_tan_cqr,qe,0.816,0.6522601407265668,-0.181759068054258,0.10453050605699749,10,calendar
xlstm_const,L,44,saocp_cqr,hiking,0.9346153846153846,0.3762535574443211,-0.02754818126568981,0.17733274355684425,10,calendar
xlstm_const,L,44,saocp_cqr,qe,0.8906666666666667,0.6299832834745296,-0.06052027460499865,0.02438207173890533,10,calendar
xlstm_const,L,44,sfogd_cqr,hiking,0.8,0.2932860465780847,0.09646334749372582,0.3991606847774085,10,calendar
xlstm_const,L,44,sfogd_cqr,qe,0.8146666666666667,0.6043317356861717,-0.05163126732519363,0.05736405149455909,10,calendar
xlstm_const,L,44,spci_cqr,hiking,0.7519230769230769,0.2661456049804442,0.10957237441207796,0.48251467317372576,10,calendar
xlstm_const,L,44,spci_cqr,qe,0.7893333333333333,0.6189721809318488,-0.04651589632531439,0.12334304598993984,10,calendar
arma,L,42,aci_cqr,calm,0.7611548556430446,0.24116433620014263,0.13109261195618882,0.4705151164580502,10,volatility
arma,L,42,aci_cqr,mid,0.8074656188605108,0.4668131066296475,0.02369445646016144,0.0889051967169833,10,volatility
arma,L,42,aci_cqr,stressed,0.85,0.5537952846362306,-0.012437311322427869,0.18817098150762018,10,volatility
arma,L,42,agaci_cqr,calm,0.7559055118110236,0.24259246336766038,0.13720515249708254,0.4929773345879954,10,volatility
arma,L,42,agaci_cqr,mid,0.7917485265225933,0.46928129481174974,0.00886564833753306,0.06710747739872214,10,volatility
arma,L,42,agaci_cqr,stressed,0.8342105263157895,0.5386285109999966,0.01847384238096389,0.18484404888273642,10,volatility
arma,L,42,cqr_rolling,calm,0.7926509186351706,0.23995109062921893,0.14738437355856887,0.4859374286283556,10,volatility
arma,L,42,cqr_rolling,mid,0.831041257367387,0.4786787736638742,-0.0007162686421481324,0.06315462034999583,10,volatility
arma,L,42,cqr_rolling,stressed,0.8552631578947368,0.5674403880116492,-0.023420622783975886,0.14343062003586268,10,volatility
arma,L,42,cqr_static,calm,0.9343832020997376,0.8741743909630577,-0.34990214916382245,0.9810026348879259,10,volatility
arma,L,42,cqr_static,mid,0.9390962671905697,0.9452991168676905,-0.2893314784914828,0.775893152612372,10,volatility
arma,L,42,cqr_static,stressed,0.9184210526315789,1.0002226677798924,-0.13596144848052705,0.5737806566430688,10,volatility
arma,L,42,decay_ocp_cqr,calm,0.931758530183727,0.4651801460081876,-0.07104099143923026,0.19082476194331094,10,volatility
arma,L,42,decay_ocp_cqr,mid,0.925343811394892,0.6491979845426121,-0.08704874636488069,0.21350144672419163,10,volatility
arma,L,42,decay_ocp_cqr,stressed,0.9078947368421053,0.7572649402416041,-0.12788497937534604,0.19797333279604312,10,volatility
arma,L,42,dtaci_cqr,calm,0.7690288713910761,0.23812389808580867,0.13965141922323082,0.4766521757321045,10,volatility
arma,L,42,dtaci_cqr,mid,0.8133595284872298,0.4599956871501342,0.019476103074778706,0.08865192371261979,10,volatility
arma,L,42,dtaci_cqr,stressed,0.8552631578947368,0.5445290277219711,-0.004004170447657551,0.1956605002444863,10,volatility
arma,L,42,mondrian_cqr,calm,0.7952755905511811,0.25769205795135763,0.0962841755860524,0.5175431812457063,10,volatility
arma,L,42,mondrian_cqr,mid,0.8781925343811395,0.5192548595077521,-0.09159496669438238,0.17686657207567752,10,volatility
arma,L,42,mondrian_cqr,stressed,0.8842105263157894,0.6248933787229729,-0.05944169439343472,0.1439587452622949,10,volatility
arma,L,42,native,calm,0.9291338582677166,0.4069512519762332,-0.018690849733003834,0.05483605423900578,10,volatility
arma,L,42,native,mid,0.9017681728880157,0.5467351158117265,-0.038378601936706835,0.04856694983517651,10,volatility
arma,L,42,native,stressed,0.881578947368421,0.599237610061402,-0.058174637289951425,0.09392774696590594,10,volatility
arma,L,42,pid_cqr,calm,0.7637795275590551,0.2694587182152485,0.14256414923536714,0.43127927096376123,10,volatility
arma,L,42,pid_cqr,mid,0.8192534381139489,0.48681067867574107,-0.004409117121875639,0.07824754017045724,10,volatility
arma,L,42,pid_cqr,stressed,0.8605263157894737,0.5418449767293048,0.017661420593259425,0.1340552763369389,10,volatility
arma,L,42,pid_local_cqr,calm,0.7664041994750657,0.31632977644672194,0.14229978910386532,0.2857941967455029,10,volatility
arma,L,42,pid_local_cqr,mid,0.8212180746561886,0.5352206169399004,-0.04852830345775083,0.09498121883329103,10,volatility
arma,L,42,pid_local_cqr,stressed,0.8657894736842106,0.5805181368083641,-0.02661243048807671,0.14232182964099105,10,volatility
arma,L,42,pid_tan_cqr,calm,0.7952755905511811,0.2876351143472391,0.06308230887373328,0.4849740422235174,10,volatility
arma,L,42,pid_tan_cqr,mid,0.8153241650294696,0.4912301153440277,-0.060363577723881345,0.17823842750669616,10,volatility
arma,L,42,pid_tan_cqr,stressed,0.8421052631578947,0.6029601549899477,-0.12564765032785485,0.20268058184912463,10,volatility
arma,L,42,saocp_cqr,calm,0.9343832020997376,0.4104523495565558,-0.04727591657797736,0.06301164641711976,10,volatility
arma,L,42,saocp_cqr,mid,0.9233791748526523,0.5806878581424276,-0.09689493536542515,0.1006797531603405,10,volatility
arma,L,42,saocp_cqr,stressed,0.9315789473684211,0.6943077212130047,-0.1650049343822485,0.15576166921184392,10,volatility
arma,L,42,sfogd_cqr,calm,0.7637795275590551,0.3166225374839657,0.10416970595229569,0.2512936094798811,10,volatility
arma,L,42,sfogd_cqr,mid,0.793713163064833,0.5370195899830974,-0.07672519146486767,0.10891221691790956,10,volatility
arma,L,42,sfogd_cqr,stressed,0.8526315789473684,0.6199156324313235,-0.010644039990426846,0.1690067026277328,10,volatility
arma,L,42,spci_cqr,calm,0.7112860892388452,0.25272095609299594,0.12168227996982428,0.5156740236747847,10,volatility
arma,L,42,spci_cqr,mid,0.7387033398821218,0.5188748116200412,-0.03871920293145381,0.14929928503782391,10,volatility
arma,L,42,spci_cqr,stressed,0.8236842105263158,0.5476146328571014,0.0346254431583321,0.07013155984658057,10,volatility
arma_monthly,L,42,aci_cqr,calm,0.7585301837270341,0.24315251415743075,0.13935893302957109,0.47748793742319373,10,volatility
arma_monthly,L,42,aci_cqr,mid,0.7996070726915521,0.45534448786990983,0.020230488754371057,0.10494032757666838,10,volatility
arma_monthly,L,42,aci_cqr,stressed,0.85,0.5539025989450617,-0.012975868835646276,0.18910433376041108,10,volatility
arma_monthly,L,42,agaci_cqr,calm,0.7690288713910761,0.24319451499581068,0.1367157658854578,0.4811744106500219,10,volatility
arma_monthly,L,42,agaci_cqr,mid,0.7996070726915521,0.4652417697962163,0.018008829439483787,0.09899604003443654,10,volatility
arma_monthly,L,42,agaci_cqr,stressed,0.8315789473684211,0.5423598628098657,0.004779466897967377,0.21050657798497507,10,volatility
arma_monthly,L,42,cqr_rolling,calm,0.7874015748031497,0.24151390803721157,0.14885899300458139,0.479279864225153,10,volatility
arma_monthly,L,42,cqr_rolling,mid,0.825147347740668,0.46222315257510593,0.022183984490058595,0.10041433940814068,10,volatility
arma_monthly,L,42,cqr_rolling,stressed,0.8552631578947368,0.5700581477224942,-0.04615998248109687,0.1628665159655209,10,volatility
arma_monthly,L,42,cqr_static,calm,0.9343832020997376,0.718939297862322,-0.13662520173539727,0.33435294982931496,10,volatility
arma_monthly,L,42,cqr_static,mid,0.9332023575638507,0.7931709416830925,-0.07735894526405462,0.29808171003712913,10,volatility
arma_monthly,L,42,cqr_static,stressed,0.9052631578947369,0.8617716312909933,-0.11152265901583425,0.19661652085802223,10,volatility
arma_monthly,L,42,decay_ocp_cqr,calm,0.9291338582677166,0.41754222442156486,-0.014817267756243813,0.15156687564493637,10,volatility
arma_monthly,L,42,decay_ocp_cqr,mid,0.9096267190569745,0.593778355679506,-0.040027609056941915,0.1049144809454976,10,volatility
arma_monthly,L,42,decay_ocp_cqr,stressed,0.8921052631578947,0.6976187607844141,-0.08302765764104125,0.14943910163858912,10,volatility
arma_monthly,L,42,dtaci_cqr,calm,0.7742782152230971,0.2387010492033188,0.14561055517713772,0.4806417818481039,10,volatility
arma_monthly,L,42,dtaci_cqr,mid,0.8055009823182712,0.4560094788011933,0.025684165281911087,0.10791495639623352,10,volatility
arma_monthly,L,42,dtaci_cqr,stressed,0.85,0.5434598062479855,-0.0050215379179245345,0.20677268518282305,10,volatility
arma_monthly,L,42,mondrian_cqr,calm,0.8241469816272966,0.26151206563984963,0.1183130480499911,0.5677602281631737,10,volatility
arma_monthly,L,42,mondrian_cqr,mid,0.8683693516699411,0.499243642696784,-0.06498555933115435,0.11847086166583587,10,volatility
arma_monthly,L,42,mondrian_cqr,stressed,0.8868421052631579,0.6517979752511243,-0.1557894117003238,0.2342409232148897,10,volatility
arma_monthly,L,42,native,calm,0.926509186351706,0.39901102933099725,-0.007709635401223269,0.047771623637485466,10,volatility
arma_monthly,L,42,native,mid,0.899803536345776,0.5387227324609031,-0.015844736528420555,0.04551755394244472,10,volatility
arma_monthly,L,42,native,stressed,0.8763157894736842,0.5953643900945512,-0.047219488880690386,0.0712770640116881,10,volatility
arma_monthly,L,42,pid_cqr,calm,0.7742782152230971,0.2692085385303597,0.14934835092703042,0.43699463447274206,10,volatility
arma_monthly,L,42,pid_cqr,mid,0.8153241650294696,0.48255375630801944,-0.011945565476246034,0.07529850595698662,10,volatility
arma_monthly,L,42,pid_cqr,stressed,0.85,0.5369024770609828,0.029372677714860573,0.15621654852586742,10,volatility
arma_monthly,L,42,pid_local_cqr,calm,0.7716535433070866,0.2943175652451879,0.199043074580824,0.35600265345839155,10,volatility
arma_monthly,L,42,pid_local_cqr,mid,0.8133595284872298,0.5166976955813273,-0.03066294605555675,0.11294176738077585,10,volatility
arma_monthly,L,42,pid_local_cqr,stressed,0.8605263157894737,0.5668041457205344,0.01910890133847737,0.11956508867234969,10,volatility
arma_monthly,L,42,pid_tan_cqr,calm,0.8057742782152231,0.28852859568781297,0.051226175971612053,0.47600286764655086,10,volatility
arma_monthly,L,42,pid_tan_cqr,mid,0.8172888015717092,0.4980492260476205,-0.10613630214224123,0.14440975871096492,10,volatility
arma_monthly,L,42,pid_tan_cqr,stressed,0.8368421052631579,0.6106107476112931,-0.1469180783438332,0.2005762847116513,10,volatility
arma_monthly,L,42,saocp_cqr,calm,0.931758530183727,0.4021406198838748,-0.02944253259978702,0.06406083212474414,10,volatility
arma_monthly,L,42,saocp_cqr,mid,0.9194499017681729,0.5784265346858806,-0.08419126591199233,0.06153375944497996,10,volatility
arma_monthly,L,42,saocp_cqr,stressed,0.9289473684210526,0.6737307061488442,-0.16508049779278755,0.15214675542581213,10,volatility
arma_monthly,L,42,sfogd_cqr,calm,0.7664041994750657,0.29836520982847253,0.11658567859175534,0.3400767118795591,10,volatility
arma_monthly,L,42,sfogd_cqr,mid,0.7996070726915521,0.5098593830171549,-0.07112809488558514,0.1025216547528559,10,volatility
arma_monthly,L,42,sfogd_cqr,stressed,0.8447368421052631,0.5988239522159873,-0.034395049855822646,0.17062275804162066,10,volatility
arma_monthly,L,42,spci_cqr,calm,0.7270341207349081,0.25274992802171603,0.12066966201325807,0.5147154506303979,10,volatility
arma_monthly,L,42,spci_cqr,mid,0.756385068762279,0.5152540561776482,-0.07300148654287764,0.11955944615936298,10,volatility
arma_monthly,L,42,spci_cqr,stressed,0.8236842105263158,0.5458784957724775,0.049028101237445665,0.10952388354763692,10,volatility
lgbm,G,42,aci_cqr,calm,0.800524934383202,0.27120242898361985,0.2068929197051797,0.3460104447846701,10,volatility
lgbm,G,42,aci_cqr,mid,0.8094302554027505,0.48129403361906653,0.057862007875397414,0.16073279138599575,10,volatility
lgbm,G,42,aci_cqr,stressed,0.8868421052631579,0.5058739120236531,0.11610357376325048,0.20513818992961255,10,volatility
lgbm,G,42,agaci_cqr,calm,0.7952755905511811,0.27077606975732665,0.20841384279549718,0.3556223757751224,10,volatility
lgbm,G,42,agaci_cqr,mid,0.8133595284872298,0.4790587459773642,0.06460090364039517,0.16416211619954454,10,volatility
lgbm,G,42,agaci_cqr,stressed,0.8710526315789474,0.5041610716328835,0.11241408972529437,0.18613257488920879,10,volatility
lgbm,G,42,cqr_rolling,calm,0.8057742782152231,0.27212777945246913,0.2090285045141108,0.3537679866008066,10,volatility
lgbm,G,42,cqr_rolling,mid,0.8094302554027505,0.4788745779035199,0.05814876032149385,0.1551916552124122,10,volatility
lgbm,G,42,cqr_rolling,stressed,0.8657894736842106,0.5045242517523976,0.11016754766141168,0.1831098400395872,10,volatility
lgbm,G,42,cqr_static,calm,0.8556430446194225,0.3747496365863425,0.03256850608414119,0.1753760679693557,10,volatility
lgbm,G,42,cqr_static,mid,0.8605108055009824,0.5006206361320247,0.02302596149187891,0.07192138046011781,10,volatility
lgbm,G,42,cqr_static,stressed,0.8710526315789474,0.5698350412878554,0.0536020793443821,0.10172414889744946,10,volatility
lgbm,G,42,decay_ocp_cqr,calm,0.8241469816272966,0.2701486554675207,0.1876138932585737,0.36570383086391545,10,volatility
lgbm,G,42,decay_ocp_cqr,mid,0.8113948919449901,0.4528015722263841,0.09561163322095823,0.12012163011519272,10,volatility
lgbm,G,42,decay_ocp_cqr,stressed,0.8394736842105263,0.5038888593704417,0.11611895438250747,0.0674405025051408,10,volatility
lgbm,G,42,dtaci_cqr,calm,0.7874015748031497,0.27070538336918576,0.2060459451241523,0.3596189815139146,10,volatility
lgbm,G,42,dtaci_cqr,mid,0.8055009823182712,0.47702147944472645,0.06412319246595438,0.162494639646589,10,volatility
lgbm,G,42,dtaci_cqr,stressed,0.8894736842105263,0.5028755756161205,0.10846347796655081,0.18646751715925694,10,volatility
lgbm,G,42,mondrian_cqr,calm,0.8530183727034121,0.28539088582256594,0.15036893170427817,0.3302931751714605,10,volatility
lgbm,G,42,mondrian_cqr,mid,0.8565815324165029,0.5016266651171098,-0.010529383168362605,0.15530491169674224,10,volatility
lgbm,G,42,mondrian_cqr,stressed,0.8894736842105263,0.5651525914711414,0.03584944453113281,0.13113972121833192,10,volatility
lgbm,G,42,native,calm,0.8818897637795275,0.3124065259800188,0.15286590832633662,0.16997156630545696,10,volatility
lgbm,G,42,native,mid,0.8565815324165029,0.4609256220282819,0.08110015708328988,0.09943688126145017,10,volatility
lgbm,G,42,native,stressed,0.8710526315789474,0.5230602822957485,0.10416214934513773,0.07165252666779118,10,volatility
lgbm,G,42,pid_cqr,calm,0.7454068241469817,0.28092549231462144,0.1802721729838756,0.3111322373580764,10,volatility
lgbm,G,42,pid_cqr,mid,0.8035363457760314,0.47214353749174776,0.059648598245043594,0.12078702490168552,10,volatility
lgbm,G,42,pid_cqr,stressed,0.8657894736842106,0.4958838442283463,0.11086068314613068,0.12033968896888741,10,volatility
lgbm,G,42,pid_local_cqr,calm,0.7480314960629921,0.3041746577125088,0.1296152646671776,0.3140444450445807,10,volatility
lgbm,G,42,pid_local_cqr,mid,0.8153241650294696,0.49371672752553414,0.007432240563169434,0.1254582286983388,10,volatility
lgbm,G,42,pid_local_cqr,stressed,0.8631578947368421,0.5136393494529401,0.10618038761615728,0.10371863436687864,10,volatility
lgbm,G,42,pid_tan_cqr,calm,0.7847769028871391,0.31242264123114016,0.07757476990010648,0.39057366661768667,10,volatility
lgbm,G,42,pid_tan_cqr,mid,0.8074656188605108,0.5583440087601768,-0.04872833833787271,0.10513503669445556,10,volatility
lgbm,G,42,pid_tan_cqr,stressed,0.8578947368421053,0.605875063680203,-0.056596730929317496,0.14691675849452285,10,volatility
lgbm,G,42,saocp_cqr,calm,0.9028871391076115,0.3213899729457816,0.1587019252488146,0.13599658437920178,10,volatility
lgbm,G,42,saocp_cqr,mid,0.8939096267190569,0.5001051736118105,0.013976901379643525,0.06765509429538805,10,volatility
lgbm,G,42,saocp_cqr,stressed,0.9263157894736842,0.5714558305480135,0.0035654909005308766,0.06795283587941275,10,volatility
lgbm,G,42,sfogd_cqr,calm,0.7427821522309711,0.3173299713860576,0.10853747463978458,0.26095528925969774,10,volatility
lgbm,G,42,sfogd_cqr,mid,0.7956777996070727,0.49158169990958855,0.012949591544061556,0.08559544752418738,10,volatility
lgbm,G,42,sfogd_cqr,stressed,0.8657894736842106,0.525093194678712,0.056196468595047955,0.05163531254244583,10,volatility
lgbm,G,42,spci_cqr,calm,0.7454068241469817,0.2825347905906762,0.13627474783748716,0.43786211832951144,10,volatility
lgbm,G,42,spci_cqr,mid,0.7367387033398821,0.4934083833839383,-0.014373457101249543,0.14733868038824796,10,volatility
lgbm,G,42,spci_cqr,stressed,0.8315789473684211,0.5073966373000531,0.07000349128304822,0.09376717515194832,10,volatility
lgbm,GI,42,aci_cqr,calm,0.7847769028871391,0.2805067367250725,0.14926357519725192,0.2567482291362214,10,volatility
lgbm,GI,42,aci_cqr,mid,0.8113948919449901,0.4713375885777944,0.0501381006510247,0.10359409622318949,10,volatility
lgbm,GI,42,aci_cqr,stressed,0.8578947368421053,0.5249925678279626,0.06783747778762184,0.14291253929312442,10,volatility
lgbm,GI,42,agaci_cqr,calm,0.7847769028871391,0.28161313602616345,0.1674808619356688,0.2610980663450687,10,volatility
lgbm,GI,42,agaci_cqr,mid,0.7996070726915521,0.4744562754033109,0.040170311687248494,0.10263815770446208,10,volatility
lgbm,GI,42,agaci_cqr,stressed,0.85,0.5220326850845348,0.06942871774955411,0.1347586747773001,10,volatility
lgbm,GI,42,cqr_rolling,calm,0.7847769028871391,0.2817109076091317,0.16055049185024634,0.2584214392519841,10,volatility
lgbm,GI,42,cqr_rolling,mid,0.8015717092337917,0.47147163076381887,0.046597228455287965,0.10743732731751648,10,volatility
lgbm,GI,42,cqr_rolling,stressed,0.8526315789473684,0.5212575592847085,0.06991600459736147,0.11990135233857782,10,volatility
lgbm,GI,42,cqr_static,calm,0.8110236220472441,0.3998563689399658,0.053289902105557674,0.19022255734355778,10,volatility
lgbm,GI,42,cqr_static,mid,0.831041257367387,0.523084544468123,0.016752309738257254,0.10214759375013369,10,volatility
lgbm,GI,42,cqr_static,stressed,0.8447368421052631,0.5926461245341406,0.05519138139621749,0.11189333842364568,10,volatility
lgbm,GI,42,decay_ocp_cqr,calm,0.8162729658792651,0.27663724781361376,0.13913993656080215,0.2818421998856916,10,volatility
lgbm,GI,42,decay_ocp_cqr,mid,0.793713163064833,0.45612447247775084,0.0541780027525236,0.11882679237433363,10,volatility
lgbm,GI,42,decay_ocp_cqr,stressed,0.8342105263157895,0.5112726578441191,0.08996526081919781,0.07316875355796804,10,volatility
lgbm,GI,42,dtaci_cqr,calm,0.7769028871391076,0.2805354953386164,0.14731916120475685,0.26056595627745865,10,volatility
lgbm,GI,42,dtaci_cqr,mid,0.8153241650294696,0.4721385577638973,0.03685061794048766,0.09595692794961547,10,volatility
lgbm,GI,42,dtaci_cqr,stressed,0.8605263157894737,0.5252453172801533,0.07178217383585156,0.12122238327591822,10,volatility
lgbm,GI,42,mondrian_cqr,calm,0.84251968503937,0.2962034958900966,0.09657714209258272,0.2958971750411241,10,volatility
lgbm,GI,42,mondrian_cqr,mid,0.8605108055009824,0.5016953415004665,0.003618018541610535,0.1734563428859152,10,volatility
lgbm,GI,42,mondrian_cqr,stressed,0.8736842105263158,0.5703961588592554,0.015587727112922167,0.0896062291701196,10,volatility
lgbm,GI,42,native,calm,0.8792650918635171,0.3159343294613377,0.13189522281303961,0.1727231791053811,10,volatility
lgbm,GI,42,native,mid,0.8388998035363457,0.4627698930658413,0.047065820365400746,0.08008898242694565,10,volatility
lgbm,GI,42,native,stressed,0.8447368421052631,0.5329916899308821,0.07630217334622502,0.047872115228679346,10,volatility
lgbm,GI,42,pid_cqr,calm,0.7427821522309711,0.29439337959936,0.13978148086799191,0.27002793761442,10,volatility
lgbm,GI,42,pid_cqr,mid,0.8113948919449901,0.470300303277715,0.03444987112664821,0.0989620092376684,10,volatility
lgbm,GI,42,pid_cqr,stressed,0.8631578947368421,0.5236363771191912,0.07293518601708604,0.06742033483265486,10,volatility
lgbm,GI,42,pid_local_cqr,calm,0.7480314960629921,0.29884059956066555,0.11435809782893125,0.2743507589270712,10,volatility
lgbm,GI,42,pid_local_cqr,mid,0.8055009823182712,0.48554939580527756,0.010345430561981728,0.09099478797430682,10,volatility
lgbm,GI,42,pid_local_cqr,stressed,0.8578947368421053,0.5165456466235858,0.06102074261443419,0.03171373405217162,10,volatility
lgbm,GI,42,pid_tan_cqr,calm,0.7900262467191601,0.3164356531923791,0.002693023877090972,0.34150574115680143,10,volatility
lgbm,GI,42,pid_tan_cqr,mid,0.8035363457760314,0.5628618303011959,-0.10361131271571855,0.13051621707471273,10,volatility
lgbm,GI,42,pid_tan_cqr,stressed,0.85,0.6208266894806578,-0.075300318511065,0.08126425106809315,10,volatility
lgbm,GI,42,saocp_cqr,calm,0.8976377952755905,0.3247592980355951,0.12487368258406867,0.168200511231738,10,volatility
lgbm,GI,42,saocp_cqr,mid,0.8860510805500982,0.5163963333238935,-0.013944736631760546,0.09803175119764759,10,volatility
lgbm,GI,42,saocp_cqr,stressed,0.9157894736842105,0.5773974611397693,-0.04024333199388863,0.1269090497264121,10,volatility
lgbm,GI,42,sfogd_cqr,calm,0.7506561679790026,0.31259081495935975,0.1145980084315446,0.30820047170170783,10,volatility
lgbm,GI,42,sfogd_cqr,mid,0.793713163064833,0.5011519854366476,-0.00801352314996795,0.0730478232117932,10,volatility
lgbm,GI,42,sfogd_cqr,stressed,0.8631578947368421,0.5414499916636039,0.02910523717958924,0.09082731046618123,10,volatility
lgbm,GI,42,spci_cqr,calm,0.7270341207349081,0.29614461691524846,0.12711639572119526,0.28953254747802826,10,volatility
lgbm,GI,42,spci_cqr,mid,0.7426326129666012,0.49786393667446177,-0.03403794206966182,0.1280283398168679,10,volatility
lgbm,GI,42,spci_cqr,stressed,0.8184210526315789,0.5390086621510061,0.0067619511937084265,0.11333127919311622,10,volatility
lgbm,L,42,aci_cqr,calm,0.7559055118110236,0.2302479392477065,0.18229775929262537,0.5331436974258806,10,volatility
lgbm,L,42,aci_cqr,mid,0.8369351669941061,0.4767183650613159,0.02555678348976642,0.21208634903114876,10,volatility
lgbm,L,42,aci_cqr,stressed,0.85,0.5591475138604347,0.03725611915271404,0.16746377242307917,10,volatility
lgbm,L,42,agaci_cqr,calm,0.7585301837270341,0.23077670433351638,0.18625619452655323,0.5218641204305682,10,volatility
lgbm,L,42,agaci_cqr,mid,0.8369351669941061,0.4722485744776244,0.03317858451138872,0.1978386043020098,10,volatility
lgbm,L,42,agaci_cqr,stressed,0.8421052631578947,0.5470253108192346,0.04593062032558509,0.12791386999283985,10,volatility
lgbm,L,42,cqr_rolling,calm,0.7769028871391076,0.23149264754201782,0.19326054596716058,0.5234505404276628,10,volatility
lgbm,L,42,cqr_rolling,mid,0.8369351669941061,0.4797042646554145,0.010659818376488828,0.1926403077662436,10,volatility
lgbm,L,42,cqr_rolling,stressed,0.8552631578947368,0.5525674769997736,0.0296697389206948,0.1184865647571712,10,volatility
lgbm,L,42,cqr_static,calm,0.889763779527559,0.4262217704277568,0.08043116569160941,0.31296111567898216,10,volatility
lgbm,L,42,cqr_static,mid,0.8526522593320236,0.5939368437880835,0.00817642022138354,0.2596872730103384,10,volatility
lgbm,L,42,cqr_static,stressed,0.8631578947368421,0.6329043040151715,-0.014234684082196747,0.15305900949155574,10,volatility
lgbm,L,42,decay_ocp_cqr,calm,0.8530183727034121,0.273511829892832,0.19601917619388043,0.41010333757151674,10,volatility
lgbm,L,42,decay_ocp_cqr,mid,0.8388998035363457,0.48552546722095496,0.01959764042854939,0.16064074426127853,10,volatility
lgbm,L,42,decay_ocp_cqr,stressed,0.8473684210526315,0.5450548716095347,0.018172988945714286,0.13282257407217635,10,volatility
lgbm,L,42,dtaci_cqr,calm,0.7690288713910761,0.2296021722124801,0.1879471997138895,0.5245635810464077,10,volatility
lgbm,L,42,dtaci_cqr,mid,0.8408644400785854,0.47349441303545675,0.03138021487528364,0.2030017967959501,10,volatility
lgbm,L,42,dtaci_cqr,stressed,0.8578947368421053,0.5538100877425136,0.034280321282311066,0.1582977078606273,10,volatility
lgbm,L,42,mondrian_cqr,calm,0.8503937007874016,0.26144034112723397,0.17820338289050902,0.5064639942036588,10,volatility
lgbm,L,42,mondrian_cqr,mid,0.888015717092338,0.5069797614118212,-0.03945226009016234,0.08647228121921177,10,volatility
lgbm,L,42,mondrian_cqr,stressed,0.8736842105263158,0.6094885624380966,-0.08429483037177676,0.18848256548989123,10,volatility
lgbm,L,42,native,calm,0.8608923884514436,0.25076719590587465,0.20390791605331726,0.48972818662313844,10,volatility
lgbm,L,42,native,mid,0.8133595284872298,0.4576945678707534,0.08084222673584612,0.1253176773714667,10,volatility
lgbm,L,42,native,stressed,0.8078947368421052,0.5342946187565505,0.017173171321497704,0.12145380884234214,10,volatility
lgbm,L,42,pid_cqr,calm,0.7427821522309711,0.2456090956142479,0.17823110854509233,0.5099323893052792,10,volatility
lgbm,L,42,pid_cqr,mid,0.8369351669941061,0.48234360194161197,0.01835314271010402,0.18834764080530808,10,volatility
lgbm,L,42,pid_cqr,stressed,0.8473684210526315,0.5476885105737382,0.02384609285149253,0.1028235740731954,10,volatility
lgbm,L,42,pid_local_cqr,calm,0.7637795275590551,0.25052499809008255,0.1796804922447161,0.4176153243823549,10,volatility
lgbm,L,42,pid_local_cqr,mid,0.8113948919449901,0.4984829415834988,0.029682593499519683,0.14477739121985386,10,volatility
lgbm,L,42,pid_local_cqr,stressed,0.8605263157894737,0.572371278490292,0.00406825521773635,0.16976454849519607,10,volatility
lgbm,L,42,pid_tan_cqr,calm,0.7716535433070866,0.26919700871949037,0.030462447773838663,0.5378669414379472,10,volatility
