label,rq,country,n,dbar,dbar_norm,t_hln,p_hln,q_hln
RQ2 lstm/GF (aci_cqr): adaptiv vs const,RQ2,FI,127,0.008997447224436505,0.050881021182103095,2.4929681178554444,0.01396510897040204,0.045871521885075525
RQ2 lstm/GF (aci_cqr): adaptiv vs const,RQ2,FR,127,0.009514248229720933,0.0476925379182708,1.2814310905605566,0.20239551228447517,0.3519799426946665
RQ2 lstm/GF (aci_cqr): adaptiv vs const,RQ2,GR,127,0.1403681586719752,0.0794836685571773,2.036889881869009,0.043755978382576055,0.11215107120836752
RQ2 lstm/GF (aci_cqr): adaptiv vs const,RQ2,IE,127,0.06245346091988937,0.1513194305734858,3.1508160355243526,0.0020342913300464005,0.009139675795784008
RQ2 lstm/GF (aci_cqr): adaptiv vs const,RQ2,IT,127,-0.03261852565871211,-0.048637952249779695,-1.3841094303625359,0.1687716499604739,0.3090847372443283
RQ2 lstm/GF (aci_cqr): adaptiv vs const,RQ2,NL,127,0.010876412994683027,0.07170392703097721,1.8179547202652908,0.07144671861932861,0.1630792243339573
RQ2 lstm/GF (aci_cqr): adaptiv vs const,RQ2,PT,127,0.08478908224459579,0.11455911832360259,4.325971533029211,3.0604774858833395e-05,0.00023082949153794028
RQ2 lstm/GF (agaci_cqr): adaptiv vs const,RQ2,AT,127,0.018452419021915197,0.10647151526172118,2.562814437210527,0.011558857247014886,0.039355024571435075
RQ2 lstm/GF (agaci_cqr): adaptiv vs const,RQ2,BE,127,0.026971557789621698,0.12413883997803649,2.7858675449092503,0.0061639447847352535,0.023586908811686066
RQ2 lstm/GF (agaci_cqr): adaptiv vs const,RQ2,ES,127,0.023863727550372495,0.060047737904978,1.8423885910969184,0.06776918070075988,0.1565736342864393
RQ2 lstm/GF (agaci_cqr): adaptiv vs const,RQ2,FI,127,0.00991472961133287,0.05606829968381913,2.980039458046697,0.003459301251452551,0.014426267990197784
RQ2 lstm/GF (agaci_cqr): adaptiv vs const,RQ2,FR,127,0.011217975595988914,0.056232895501574544,1.6103461866860107,0.10982474585548685,0.22613107084322961
RQ2 lstm/GF (agaci_cqr): adaptiv vs const,RQ2,GR,127,0.18073109672663748,0.10233923936955684,2.7285817545481272,0.007270136409379457,0.0269368151151437
RQ2 lstm/GF (agaci_cqr): adaptiv vs const,RQ2,IE,127,0.06100242267561434,0.14780368816898246,3.2048380933415563,0.0017122606910124905,0.007912855391332595
RQ2 lstm/GF (agaci_cqr): adaptiv vs const,RQ2,IT,127,-0.0075400806523833646,-0.011243122591353497,-0.3214242908330457,0.7484214536603329,0.8508040371545971
RQ2 lstm/GF (agaci_cqr): adaptiv vs const,RQ2,NL,127,0.012964736743237493,0.08547142682678376,2.1453650365464356,0.03384193938687763,0.09222906893783582
RQ2 lstm/GF (agaci_cqr): adaptiv vs const,RQ2,PT,127,0.07888180243009782,0.10657775150932934,3.438734279144225,0.0007927904146696196,0.004116479253925015
RQ2 lstm/GF (cqr_rolling): adaptiv vs const,RQ2,AT,127,0.018206269350655283,0.10505121755175201,2.4935786197515215,0.013942270122545786,0.04582604048173602
RQ2 lstm/GF (cqr_rolling): adaptiv vs const,RQ2,BE,127,0.03345895704926608,0.1539976351150571,3.9184599005922807,0.00014534029438650897,0.0009366874493743534
RQ2 lstm/GF (cqr_rolling): adaptiv vs const,RQ2,ES,127,0.03715915080959224,0.09350269960449313,2.8261675359844904,0.0054801275600888655,0.021318320036524074
RQ2 lstm/GF (cqr_rolling): adaptiv vs const,RQ2,FI,127,0.00997058387373489,0.05638415837545662,2.987983498979173,0.0033765042343949503,0.014118451320629376
RQ2 lstm/GF (cqr_rolling): adaptiv vs const,RQ2,FR,127,0.011047800927939978,0.05537985261130184,1.4623052528694334,0.14614735283286362,0.27856947541439225
RQ2 lstm/GF (cqr_rolling): adaptiv vs const,RQ2,GR,127,0.15534043349073445,0.08796174036847926,2.34146473536113,0.02077755242762569,0.06280128691778536
RQ2 lstm/GF (cqr_rolling): adaptiv vs const,RQ2,IE,127,0.0712435311906657,0.17261702414930002,3.861737099430378,0.00017904180555516902,0.0011162102822799
