model,regime,seed,cp_method,median_skill,mean_skill,mean_coverage,mean_abs_gap,median_mae_ratio,n_countries,valid_country_share,validity_flag,seed_span,median_skill_exie,mean_coverage_exie,d_skill
xlstm,GI,43,cqr_rolling,-0.08663093385474951,-0.07984423451598285,0.8023622047244094,0.03448818897637794,1.2317047695966548,10,0.5,False,0.03712065710123569,-0.09207362021888588,0.8040244969378827,-0.005442686364136362
xlstm,GI,43,cqr_static,-0.15041729769550216,-0.1675752500764846,0.9078740157480315,0.10787401574803143,1.2317047695966548,10,0.0,False,0.14171285633805997,-0.16363004011704052,0.910761154855643,-0.01321274242153836
xlstm,GI,43,decay_ocp_cqr,-0.11491640455861296,-0.12337341526877552,0.8905511811023622,0.09055118110236215,1.2317047695966548,10,0.3,False,0.09077487031521447,-0.12435564273459043,0.8958880139982502,-0.009439238175977471
xlstm,GI,43,dtaci_cqr,-0.06393172603807029,-0.05970120932575255,0.8062992125984252,0.03275590551181101,1.2317047695966548,10,0.8,True,0.048060393286147196,-0.08329271601779475,0.8048993875765529,-0.019360989979724463
xlstm,GI,43,mondrian_cqr,-0.12318053473166535,-0.09971699815330659,0.8496062992125986,0.050551181102362175,1.2317047695966548,10,0.7,True,0.04940603278531386,-0.13437743315427397,0.8460192475940507,-0.011196898422608625
xlstm,GI,43,native,-0.16277605947371088,-0.19934261495329686,0.9244094488188976,0.1244094488188976,1.2317047695966548,10,0.2,False,0.12051510930220999,-0.15115051955300696,0.921259842519685,0.01162553992070392
xlstm,GI,43,pid_cqr,-0.04786680479788197,-0.04482812674115964,0.8181102362204724,0.020629921259842466,1.2317047695966548,10,1.0,True,0.05681256719808481,-0.05264932450767579,0.8171478565179353,-0.00478251970979382
xlstm,GI,43,pid_local_cqr,-0.0473132307677262,-0.05638599010061872,0.8196850393700787,0.019685039370078684,1.2317047695966548,10,0.9,True,0.059815501887016786,-0.048540106850935905,0.8188976377952756,-0.0012268760832097048
xlstm,GI,43,pid_tan_cqr,-0.20866056590489912,-0.17772128142036817,0.8251968503937007,0.03338582677165351,1.2317047695966548,10,0.4,False,0.046449466193105415,-0.22478733768843107,0.825896762904637,-0.016126771783531946
xlstm,GI,43,saocp_cqr,-0.21681905731518059,-0.2428157396784413,0.9433070866141732,0.14330708661417316,1.2317047695966548,10,0.0,False,0.1332110452507853,-0.21410981539317642,0.9396325459317585,0.0027092419220041686
xlstm,GI,43,sfogd_cqr,-0.06583288865950343,-0.06767316561564655,0.8094488188976378,0.0138582677165354,1.2317047695966548,10,0.9,True,0.07827617445823498,-0.06877302858240109,0.8083989501312336,-0.0029401399228976555
xlstm,GI,43,spci_cqr,-0.08767197269852389,-0.08688712817042563,0.7661417322834645,0.04456692913385829,1.2317047695966548,10,0.8,True,0.04044900711180266,-0.11136883908365824,0.762904636920385,-0.023696866385134352
xlstm,GI,44,aci_cqr,-0.12610477098651451,-0.13659560694472714,0.8173228346456692,0.022992125984251943,1.149625654770293,10,0.7,True,0.03271272402691694,-0.12448895991999454,0.8223972003499562,0.0016158110665199787
xlstm,GI,44,agaci_cqr,-0.11146593204046729,-0.11557786961573632,0.8181102362204724,0.027874015748031455,1.149625654770293,10,0.7,True,0.03475954224073863,-0.10291214343429522,0.8241469816272966,0.008553788606172064
xlstm,GI,44,cqr_rolling,-0.1237515909559852,-0.13744167937451718,0.8181102362204724,0.026929133858267684,1.149625654770293,10,0.6,False,0.03712065710123569,-0.12131519989085637,0.8250218722659668,0.002436391065128829
xlstm,GI,44,cqr_static,-0.22464237506897267,-0.3634151187383792,0.7677165354330708,0.17937007874015748,1.149625654770293,10,0.1,False,0.14171285633805997,-0.2232204071112378,0.795275590551181,0.0014219679577348598
xlstm,GI,44,decay_ocp_cqr,-0.13841768990169068,-0.1709701177606832,0.8724409448818898,0.08598425196850389,1.149625654770293,10,0.2,False,0.09077487031521447,-0.13537727171456115,0.8880139982502188,0.0030404181871295233
xlstm,GI,44,dtaci_cqr,-0.11199211932421749,-0.10883634256329469,0.8267716535433071,0.027716535433070823,1.149625654770293,10,0.7,True,0.048060393286147196,-0.09861491389954691,0.8302712160979877,0.01337720542467058
xlstm,GI,44,mondrian_cqr,-0.16428513323052607,-0.14603232824637916,0.8740157480314961,0.07401574803149603,1.149625654770293,10,0.5,False,0.04940603278531386,-0.17764477580416216,0.8740157480314961,-0.013359642573636088
xlstm,GI,44,native,-0.1499001618271366,-0.15980280728243987,0.8850393700787402,0.0938582677165354,1.149625654770293,10,0.2,False,0.12051510930220999,-0.12419005676002515,0.8818897637795275,0.025710105067111466
xlstm,GI,44,pid_cqr,-0.10467937199596677,-0.08223344704207808,0.8141732283464567,0.015118110236220427,1.149625654770293,10,1.0,True,0.05681256719808481,-0.10683042635309237,0.8162729658792651,-0.0021510543571255925
xlstm,GI,44,pid_local_cqr,-0.10712873265474299,-0.09360259897360082,0.8141732283464567,0.015118110236220427,1.149625654770293,10,1.0,True,0.059815501887016786,-0.11977888524124514,0.8153980752405949,-0.01265015258650215
