model,regime,seed,cp_method,median_skill,mean_skill,mean_coverage,mean_abs_gap,median_mae_ratio,n_countries,valid_country_share,validity_flag,seed_span
lgbm_const,L,42,pid_local_cqr,-0.0012793846886634541,0.0402094746851381,0.821259842519685,0.02125984251968499,1.083689554279466,10,1.0,True,0.0
lstm_const,L,43,native,-0.0013470111679191321,-0.005831410712723284,0.889763779527559,0.09070866141732278,1.0595414992334111,10,0.4,False,0.00954572850925417
lstm,G,44,dtaci_cqr,-0.0014158657786602635,0.051479272643784435,0.8401574803149605,0.04015748031496057,1.1163553998691171,10,0.9,True,0.043121598662624716
lstm_const,L,44,native,-0.001452684672482385,0.009473579655724285,0.8944881889763779,0.1001574803149606,1.0237310741933918,10,0.5,False,0.00954572850925417
lstm_const,GF,43,native,-0.0019084525958632526,0.0033824918469268495,0.9102362204724409,0.11023622047244089,1.0172830632198389,10,0.3,False,0.006730204903195369
xlstm_const,G,44,sfogd_cqr,-0.0025354175903339327,0.00423808508696778,0.8023622047244094,0.005196850393700769,1.0964259229338262,10,1.0,True,0.046052930429065664
xlstm_const,GF,43,pid_local_cqr,-0.0026581401871774712,0.023112950540765252,0.8110236220472441,0.014488188976377913,1.1278203698619054,10,1.0,True,0.030818105172977006
arma,L,42,pid_local_cqr,-0.0030054744350591633,0.026808257219572574,0.8181102362204724,0.01905511811023617,1.0173893383146013,10,0.9,True,0.0
lgbm_const,L,42,sfogd_cqr,-0.003106803893263066,0.028045602810414117,0.8094488188976378,0.010393700787401539,1.083689554279466,10,1.0,True,0.0
xlstm,GF,42,pid_local_cqr,-0.0034448212669641043,0.03337086502391975,0.8110236220472441,0.012913385826771628,1.1479893620025647,10,0.9,True,0.03601294618759765
lstm_const,L,44,sfogd_cqr,-0.0035592686161129983,0.034746673061668044,0.8086614173228346,0.008661417322834607,1.0237310741933918,10,1.0,True,0.028706235947636327
lstm,G,44,aci_cqr,-0.004809713589853881,0.0430531328356657,0.8385826771653543,0.03858267716535426,1.1163553998691171,10,0.7,True,0.04139604594352031
lstm,L,42,mondrian_cqr,-0.005003197780232671,0.00885904910008527,0.8456692913385826,0.04661417322834641,1.0670996780076687,10,0.6,False,0.0557280305597751
lstm,L,42,cqr_static,-0.005047704547948673,-0.04071049077601219,0.7811023622047244,0.12661417322834642,1.0670996780076687,10,0.3,False,0.021910740864562572
lstm_const,G,43,decay_ocp_cqr,-0.005182090084444868,-0.002182240703479854,0.9047244094488189,0.10724409448818895,1.0036248741044753,10,0.3,False,0.010146309871267911
lstm_const,GF,43,decay_ocp_cqr,-0.005199649107996029,-0.00458930932086733,0.9070866141732283,0.10708661417322832,1.0172830632198389,10,0.4,False,0.007838335809097818
xlstm,GF,42,pid_cqr,-0.005436344585479924,0.044161518543081854,0.8094488188976378,0.012913385826771628,1.1479893620025647,10,0.9,True,0.0072312119803273345
xlstm_const,L,43,agaci_cqr,-0.0056660959799241795,0.05837228446542714,0.8086614173228346,0.013070866141732251,1.0869377614736582,10,1.0,True,0.06838115490820607
lstm_const,G,44,decay_ocp_cqr,-0.00568302698097084,0.011194404199503682,0.9118110236220472,0.1118110236220472,1.1163553998691171,10,0.4,False,0.010146309871267911
xlstm_const,G,43,aci_cqr,-0.0059283045424392,0.00788088598551533,0.8086614173228346,0.020944881889763754,1.1851038792992916,10,0.9,True,0.04436459001699644
lstm,GF,44,dtaci_cqr,-0.006069483795171082,0.05337920784289847,0.8472440944881889,0.04724409448818893,1.1152851783771938,10,0.9,True,0.041566927333285375
xlstm_const,L,42,mondrian_cqr,-0.0060809311724704385,0.01948408719521951,0.8645669291338584,0.06456692913385823,1.0731227171946855,10,0.6,False,0.08548771604425831
lstm_const,L,43,sfogd_cqr,-0.006229303973818323,0.03166229561904321,0.8047244094488188,0.00566929133858265,1.0595414992334111,10,0.8,True,0.028706235947636327
tirex,ZS,42,sfogd_cqr,-0.006363381088053899,0.04200897041730014,0.8015748031496063,0.007244094488188968,1.020220385317009,10,0.9,True,0.0
lstm,GI,44,mondrian_cqr,-0.006691879396746703,0.008983088020530484,0.878740157480315,0.07874015748031492,1.0440338020144952,10,0.5,False,0.0651167895605766
lstm_const,GF,44,decay_ocp_cqr,-0.006826932455725687,0.011101600189018467,0.9110236220472441,0.11102362204724406,1.1152851783771938,10,0.4,False,0.007838335809097818
xlstm,G,43,pid_cqr,-0.007036805334001972,0.015952722484693406,0.8118110236220473,0.014645669291338547,1.1851038792992916,10,1.0,True,0.04412046388006208
xlstm,GF,44,pid_cqr,-0.007061417744319787,0.001623303492963002,0.8062992125984252,0.00913385826771651,1.0837846971364307,10,1.0,True,0.0072312119803273345
xlstm_const,L,43,aci_cqr,-0.007880138051748253,0.05614856723304136,0.8070866141732284,0.01559055118110234,1.0869377614736582,10,0.9,True,0.07251805541910405
xlstm,GF,42,dtaci_cqr,-0.007965371485497919,0.02715363590488269,0.8220472440944881,0.02551181102362201,1.1479893620025647,10,0.8,True,0.031478709464229315
lgbm,G,42,pid_tan_cqr,-0.007994400050551742,-0.03312695671730652,0.815748031496063,0.015748031496062943,1.0472634168958308,10,0.7,True,0.0
xlstm,L,43,native,-0.008363622800492632,0.01658014034080988,0.7803149606299213,0.06000000000000001,1.0869377614736582,10,0.6,False,0.10224827486267452
lstm,GF,44,spci_cqr,-0.008736114981880205,0.029286425401075854,0.7811023622047244,0.02393700787401577,1.1152851783771938,10,1.0,True,0.06313244043844868
xlstm,G,42,pid_local_cqr,-0.008808466795104442,0.014667581497230553,0.8078740157480315,0.009763779527559024,1.1822122890628375,10,0.7,True,0.054392726696625815
lstm,L,43,saocp_cqr,-0.00904760081068079,0.00575630400828947,0.9094488188976377,0.10944881889763773,1.0595414992334111,10,0.1,False,0.03552869236609146
lstm_const,GF,42,mondrian_cqr,-0.009093450638646805,0.008147462150916695,0.8598425196850394,0.05984251968503932,1.11059923106435,10,0.6,False,0.014894639874995452
tirex,ZS,42,saocp_cqr,-0.009156298820366338,0.010647600858030293,0.8724409448818898,0.07244094488188972,1.020220385317009,10,0.3,False,0.0
rw,L,42,decay_ocp_cqr,-0.009433752763308156,-0.009435685899639435,0.9102362204724409,0.11023622047244093,1.0,10,0.5,False,0.0
lstm,GF,44,agaci_cqr,-0.009478481320455812,0.04912125259488298,0.8291338582677165,0.029133858267716462,1.1152851783771938,10,0.9,True,0.04255681634151054
lstm_const,L,43,decay_ocp_cqr,-0.010165895768678546,-0.044677699344566425,0.8984251968503937,0.09842519685039366,1.0595414992334111,10,0.5,False,0.006572542540766557
lstm,GF,44,aci_cqr,-0.01067742288481377,0.04827848740397171,0.8401574803149605,0.04015748031496057,1.1152851783771938,10,0.8,True,0.04328235455475332
lstm,G,44,decay_ocp_cqr,-0.011026182396197015,0.0015626751199852463,0.8488188976377952,0.0743307086614173,1.1163553998691171,10,0.4,False,0.05571142798384343
xlstm_const,L,43,cqr_rolling,-0.011364754793156462,0.0530360109550985,0.831496062992126,0.03149606299212594,1.0869377614736582,10,1.0,True,0.06836300021424668
xlstm,L,43,pid_cqr,-0.011412728922753579,0.002572657191095118,0.8094488188976378,0.012913385826771618,1.0869377614736582,10,1.0,True,0.07342701232073218
lstm_const,L,44,decay_ocp_cqr,-0.011847868601601252,-0.004810924832427688,0.8913385826771654,0.0913385826771653,1.0237310741933918,10,0.5,False,0.006572542540766557
lgbm,GI,42,saocp_cqr,-0.011937502354851581,0.006129162911854358,0.8984251968503937,0.09842519685039364,1.0699379878423252,10,0.2,False,0.0
xlstm,L,43,pid_local_cqr,-0.012160945493944308,-0.0059021658800423316,0.8039370078740158,0.011496062992125966,1.0869377614736582,10,0.9,True,0.04302119625833406
lgbm_const,G,42,cqr_static,-0.012212197411025971,-0.11640143922568158,0.9031496062992126,0.10881889763779526,1.0472634168958308,10,0.4,False,0.0
xlstm,L,43,decay_ocp_cqr,-0.012434973772083358,0.005099233976709782,0.8,0.05259842519685039,1.0869377614736582,10,0.8,True,0.0852784468953432
lstm_const,GF,42,decay_ocp_cqr,-0.013037984917093848,-0.007753819453016464,0.921259842519685,0.121259842519685,1.11059923106435,10,0.3,False,0.007838335809097818
lstm,GI,43,spci_cqr,-0.01338099209190946,-0.015726947562448947,0.789763779527559,0.015275590551181096,1.0337611893782745,10,1.0,True,0.0428317851496246
xlstm_const,G,43,cqr_rolling,-0.013406360370600057,0.0032735273914590523,0.8188976377952756,0.027401574803149576,1.1851038792992916,10,1.0,True,0.035020006813062166
lstm,GI,43,pid_local_cqr,-0.013845023730527428,-0.008428041551614963,0.832283464566929,0.03228346456692908,1.0337611893782745,10,1.0,True,0.07817366732995895
lstm,L,44,cqr_static,-0.013923551099374376,-0.042599859519541525,0.8078740157480315,0.08157480314960627,1.0237310741933918,10,0.7,True,0.021910740864562572
xlstm,GF,42,cqr_rolling,-0.013923908274360963,0.014265691472803455,0.8086614173228346,0.01811023622047242,1.1479893620025647,10,0.8,True,0.04668713801359409
xlstm,G,42,dtaci_cqr,-0.013995805656563332,0.01879047255740971,0.8118110236220473,0.02188976377952754,1.1822122890628375,10,1.0,True,0.04226909466791462
lstm,G,44,cqr_rolling,-0.014108651126270577,0.0325632543553912,0.8456692913385826,0.04566929133858262,1.1163553998691171,10,0.7,True,0.048199504683232086
lstm,L,42,saocp_cqr,-0.014774670375710397,0.007286731710457494,0.9173228346456692,0.11732283464566921,1.0670996780076687,10,0.1,False,0.03552869236609146
xlstm,L,44,saocp_cqr,-0.014937861025318577,-0.0033216292338702933,0.8937007874015748,0.09370078740157474,1.0780731998877844,10,0.1,False,0.07558296220641181
xlstm,G,42,pid_cqr,-0.015073015322572658,0.033648750882116205,0.8078740157480315,0.013228346456692885,1.1822122890628375,10,1.0,True,0.04412046388006208
lgbm,L,42,mondrian_cqr,-0.01526009405371015,0.025797996057301743,0.8724409448818898,0.07244094488188971,1.083689554279466,10,0.6,False,0.0
lstm_const,G,42,decay_ocp_cqr,-0.01532839995571278,-0.0070014673827534565,0.9188976377952756,0.11889763779527555,1.0975025838268582,10,0.3,False,0.010146309871267911
xlstm,GF,42,agaci_cqr,-0.015377892926356385,0.0242986080220167,0.8188976377952756,0.021417322834645626,1.1479893620025647,10,1.0,True,0.03861227671504852
xlstm,GF,42,aci_cqr,-0.015545477669675956,0.014448969594612194,0.8094488188976378,0.019527559055118094,1.1479893620025647,10,0.7,True,0.04595788189379174
xlstm_const,L,44,native,-0.015691301054355344,-0.010576535522437026,0.8685039370078741,0.07574803149606295,1.0780731998877844,10,0.5,False,0.04461023659227026
arma_monthly,L,42,pid_local_cqr,-0.015778401090644767,0.05270118823723474,0.8149606299212598,0.015905511811023575,1.013710100950241,10,0.9,True,0.0
xlstm,L,43,dtaci_cqr,-0.015945299467251983,0.00506288354329566,0.8267716535433071,0.026771653543307038,1.0869377614736582,10,1.0,True,0.07892137156029999
xlstm,GF,43,cqr_static,-0.01602849275104401,-0.038185986678322105,0.8669291338582678,0.07354330708661413,1.1278203698619054,10,0.6,False,0.061656306335805766
xlstm,G,43,agaci_cqr,-0.0160539871858007,-0.003676180409000551,0.8133858267716535,0.023464566929133845,1.1851038792992916,10,0.9,True,0.04698804073611379
xlstm,GF,42,decay_ocp_cqr,-0.016284329245759177,0.0086852936253764,0.8338582677165354,0.04362204724409445,1.1479893620025647,10,0.8,True,0.021293546865844393
lstm_const,L,42,decay_ocp_cqr,-0.016738438309445103,-0.01043106150907711,0.9007874015748032,0.1007874015748031,1.0670996780076687,10,0.5,False,0.006572542540766557
xlstm_const,G,42,cqr_rolling,-0.01683157006758179,-0.02225642672137761,0.8188976377952756,0.03748031496062989,1.1822122890628375,10,0.9,True,0.035020006813062166
lstm,L,43,mondrian_cqr,-0.016902467877031424,-0.00059217339038109,0.8637795275590552,0.06377952755905507,1.0595414992334111,10,0.7,True,0.0557280305597751
xlstm_const,G,44,mondrian_cqr,-0.01737578929744521,-0.02587670010736004,0.8606299212598426,0.06062992125984248,1.0964259229338262,10,0.7,True,0.053549687403285806
xlstm_const,GF,42,spci_cqr,-0.017884686662720528,-0.019870093176556247,0.7669291338582677,0.03370078740157485,1.1479893620025647,10,1.0,True,0.031341261121373754
lstm,GF,42,mondrian_cqr,-0.01844982368162562,-0.014164732831714799,0.8779527559055118,0.07795275590551178,1.11059923106435,10,0.7,True,0.0585895150361323
xlstm,G,43,dtaci_cqr,-0.01850222538758639,-0.00782421114467392,0.8047244094488188,0.030551181102362192,1.1851038792992916,10,0.9,True,0.04226909466791462
lstm_const,L,43,mondrian_cqr,-0.018578850606660258,-0.01591009777170408,0.8661417322834646,0.06614173228346451,1.0595414992334111,10,0.5,False,0.015957644183608732
lstm,G,44,spci_cqr,-0.018783952255640335,0.029316237934434962,0.7787401574803149,0.030393700787401612,1.1163553998691171,10,1.0,True,0.05112850207593961
xlstm_const,G,42,pid_cqr,-0.018997770316481644,-0.003069616447638546,0.8047244094488188,0.010078740157480292,1.1822122890628375,10,0.9,True,0.04248867738459189
xlstm,GF,42,native,-0.019037870030664594,-0.007575187928894711,0.8685039370078741,0.06850393700787397,1.1479893620025647,10,0.6,False,0.0807678730633169
xlstm,G,43,pid_local_cqr,-0.019204948303593428,-0.015106340995738987,0.815748031496063,0.016692913385826725,1.1851038792992916,10,1.0,True,0.054392726696625815
xlstm,L,43,agaci_cqr,-0.01929615877249835,0.0022838101773821396,0.8244094488188976,0.025354330708661353,1.0869377614736582,10,1.0,True,0.08146870911343079
lstm,GI,42,pid_cqr,-0.01956812918947326,-0.014396369149390409,0.8299212598425196,0.029921259842519622,1.075299236684283,10,1.0,True,0.06025290693401669
lstm,GF,44,cqr_rolling,-0.02041457159520077,0.035206406710431834,0.8472440944881889,0.047244094488188934,1.1152851783771938,10,0.8,True,0.051097728323324376
lstm,GF,44,decay_ocp_cqr,-0.021205230370710648,-0.0006812416308734082,0.8472440944881889,0.07464566929133856,1.1152851783771938,10,0.4,False,0.06935992327039564
xlstm,G,42,agaci_cqr,-0.021270328172591224,0.014366249824493393,0.8078740157480315,0.01889763779527558,1.1822122890628375,10,1.0,True,0.04698804073611379
xlstm,G,42,cqr_rolling,-0.02141431569760377,0.002979110849076183,0.7976377952755905,0.02535433070866141,1.1822122890628375,10,0.9,True,0.04087685490267989
lstm,GI,44,decay_ocp_cqr,-0.02162372032040205,-0.001045455185990063,0.821259842519685,0.0848818897637795,1.0440338020144952,10,0.4,False,0.128990680886506
xlstm_const,G,43,pid_local_cqr,-0.021712455458866575,-0.008475115155777035,0.8102362204724409,0.015275590551181061,1.1851038792992916,10,0.9,True,0.04784715610078866
xlstm,G,42,decay_ocp_cqr,-0.022293160063932782,0.0006796646861785161,0.8480314960629922,0.04992125984251966,1.1822122890628375,10,0.8,True,0.052842257699864614
xlstm_const,GF,42,pid_local_cqr,-0.022400581713649337,-0.011546874093806614,0.8078740157480315,0.009763779527559024,1.1479893620025647,10,0.9,True,0.030818105172977006
xlstm_const,GF,44,native,-0.022413433375213954,-0.04294094131528211,0.9070866141732283,0.10708661417322829,1.0837846971364307,10,0.3,False,0.0651427563382112
xlstm_const,G,42,agaci_cqr,-0.022473116129619886,-0.009157772099950556,0.8118110236220473,0.013700787401574765,1.1822122890628375,10,1.0,True,0.041859284697716104
lstm,G,44,mondrian_cqr,-0.022658577220263987,-0.0067280931345641394,0.8724409448818898,0.07244094488188971,1.1163553998691171,10,0.6,False,0.02908575984044859
lstm,GI,44,spci_cqr,-0.02393343373878576,0.027420795695624434,0.7984251968503937,0.02204724409448818,1.0440338020144952,10,0.9,True,0.0428317851496246
xlstm,G,42,native,-0.02440966195093741,-0.015430266354547795,0.8685039370078741,0.06850393700787397,1.1822122890628375,10,0.5,False,0.11475998172883572
xlstm_const,L,43,pid_local_cqr,-0.02450280537281946,0.019504614326411596,0.8173228346456692,0.01732283464566924,1.0869377614736582,10,1.0,True,0.06394161098961787
xlstm_const,G,42,aci_cqr,-0.024510065829997985,-0.021107776001893397,0.8078740157480315,0.02708661417322831,1.1822122890628375,10,1.0,True,0.04436459001699644
lstm,GI,42,dtaci_cqr,-0.02457007136308209,-0.02690740087515727,0.8236220472440945,0.023622047244094436,1.075299236684283,10,0.9,True,0.04574763742856108
lstm,GI,43,agaci_cqr,-0.024707634886239838,-0.008553599039192594,0.8228346456692913,0.02629921259842515,1.0337611893782745,10,0.7,True,0.039818503524161664
xlstm,G,42,aci_cqr,-0.02486770438249175,0.003463080366798821,0.8,0.025196850393700766,1.1822122890628375,10,0.8,True,0.04525002331034511
xlstm_const,GF,44,decay_ocp_cqr,-0.024879257524496268,-0.03030005991921687,0.9039370078740158,0.1064566929133858,1.0837846971364307,10,0.4,False,0.011233113313253273
xlstm,GF,44,decay_ocp_cqr,-0.025039278013789024,-0.03931405697564969,0.8566929133858269,0.06551181102362201,1.0837846971364307,10,0.4,False,0.021293546865844393
xlstm,G,42,sfogd_cqr,-0.025107005216248868,-0.005274537506725729,0.8062992125984252,0.011023622047244075,1.1822122890628375,10,0.9,True,0.055731917032886935
xlstm,L,44,pid_tan_cqr,-0.025150206536821207,-0.05326713048641581,0.8196850393700787,0.023149606299212554,1.0780731998877844,10,0.6,False,0.12808359185324347
xlstm_const,L,42,saocp_cqr,-0.025479797615771904,-0.026061510779413943,0.9165354330708662,0.11653543307086611,1.0731227171946855,10,0.2,False,0.03982244187776973
xlstm_const,L,42,decay_ocp_cqr,-0.025554656071182236,-0.005680689282577589,0.9015748031496063,0.10157480314960625,1.0731227171946855,10,0.3,False,0.008885679342804487
xlstm,GF,43,pid_local_cqr,-0.02563547064764593,0.0025047618689333696,0.8078740157480315,0.009763779527559024,1.1278203698619054,10,0.9,True,0.03601294618759765
xlstm,GF,42,sfogd_cqr,-0.025712903936275677,0.010392874835922161,0.8047244094488188,0.006614173228346431,1.1479893620025647,10,1.0,True,0.014341987532967226
arma,L,42,sfogd_cqr,-0.02571999774867384,0.002690967785927534,0.8023622047244094,0.005196850393700769,1.0173893383146013,10,0.7,True,0.0
lgbm_const,L,42,decay_ocp_cqr,-0.025872581466937383,-0.0209230213380757,0.8834645669291339,0.08535433070866136,1.083689554279466,10,0.5,False,0.0
xlstm_const,GF,42,sfogd_cqr,-0.026163521386980082,-0.03471370223764523,0.8039370078740158,0.0064566929133857975,1.1479893620025647,10,1.0,True,0.039385726990201764
lstm_const,L,44,mondrian_cqr,-0.02627874639848593,0.019102983915322447,0.8456692913385826,0.050708661417322796,1.0237310741933918,10,0.8,True,0.015957644183608732
lstm,GI,43,pid_cqr,-0.026435318439585243,0.00848983516976578,0.832283464566929,0.03228346456692908,1.0337611893782745,10,1.0,True,0.06025290693401669
lstm,L,43,cqr_static,-0.026958445412511245,-0.05762587945700369,0.8527559055118111,0.1381102362204724,1.0595414992334111,10,0.3,False,0.021910740864562572
xlstm_const,G,42,dtaci_cqr,-0.026997432414893274,-0.013861635518331939,0.8181102362204724,0.027874015748031455,1.1822122890628375,10,1.0,True,0.04631959241542949
xlstm,G,43,cqr_rolling,-0.027103880171938988,-0.02247246165869301,0.7992125984251969,0.040157480314960636,1.1851038792992916,10,0.8,True,0.04087685490267989
tirex,ZS,42,pid_tan_cqr,-0.027207379970975498,-0.0066720985912878785,0.8047244094488188,0.009763779527559024,1.020220385317009,10,0.9,True,0.0
lstm_const,GF,43,cqr_static,-0.027572760411424424,-0.14202659702079784,0.8842519685039371,0.11070866141732283,1.0172830632198389,10,0.3,False,0.013859848973128863
xlstm,L,44,mondrian_cqr,-0.02759576945998471,-0.006328762072073557,0.8535433070866141,0.053543307086614124,1.0780731998877844,10,0.7,True,0.05945665422119367
xlstm_const,L,44,decay_ocp_cqr,-0.02775667007875926,-0.06201436042905488,0.8937007874015748,0.09370078740157475,1.0780731998877844,10,0.5,False,0.008885679342804487
xlstm,GF,44,dtaci_cqr,-0.02863871869352752,-0.021882893040302366,0.8299212598425196,0.030866141732283414,1.0837846971364307,10,0.7,True,0.031478709464229315
xlstm_const,GF,42,decay_ocp_cqr,-0.028996546280969593,-0.04802417393542716,0.8755905511811024,0.0828346456692913,1.1479893620025647,10,0.6,False,0.011233113313253273
lstm,GI,42,pid_local_cqr,-0.0290874840844777,-0.02283324703205598,0.8338582677165354,0.03385826771653537,1.075299236684283,10,1.0,True,0.07817366732995895
lstm,GI,43,dtaci_cqr,-0.02958348419807677,-0.007750013720223647,0.8377952755905511,0.037795275590551125,1.0337611893782745,10,0.8,True,0.04574763742856108
lstm_const,GF,44,cqr_static,-0.02992553890206573,-0.11811772907078293,0.8874015748031496,0.11669291338582674,1.1152851783771938,10,0.4,False,0.013859848973128863
arma_monthly,L,42,sfogd_cqr,-0.0301662878413419,0.02544777094384939,0.8031496062992126,0.005984251968503917,1.013710100950241,10,0.9,True,0.0
lstm_const,L,44,cqr_static,-0.030494851575719406,-0.1381216626448301,0.8779527559055118,0.11133858267716534,1.0237310741933918,10,0.4,False,0.0482320896598597
xlstm,G,42,cqr_static,-0.030504780460792524,-0.13275981320817717,0.752755905511811,0.13070866141732285,1.1822122890628375,10,0.5,False,0.061483158203217925
xlstm_const,G,43,decay_ocp_cqr,-0.030553163763235136,-0.07671495283168775,0.8858267716535433,0.10188976377952752,1.1851038792992916,10,0.5,False,0.01569845985841667
xlstm,G,43,aci_cqr,-0.030640718802534384,-0.020002365538019783,0.7968503937007874,0.03779527559055118,1.1851038792992916,10,0.7,True,0.04525002331034511
lstm,GI,44,native,-0.03143780514948169,-0.024061238804556094,0.6346456692913386,0.16535433070866146,1.0440338020144952,10,0.1,False,0.22219473157668868
lgbm_const,L,42,saocp_cqr,-0.032059779758646934,-0.010014052233899784,0.8960629921259843,0.09606299212598421,1.083689554279466,10,0.5,False,0.0
lstm_const,G,44,cqr_static,-0.03220981305998816,-0.11348702622653248,0.8874015748031496,0.11921259842519683,1.1163553998691171,10,0.2,False,0.018048120604617135
xlstm,GF,44,agaci_cqr,-0.033381217766268345,-0.03092322412105325,0.8165354330708661,0.022204724409448783,1.0837846971364307,10,0.8,True,0.03861227671504852
xlstm,L,43,cqr_rolling,-0.03364339668764793,-0.010142974628059465,0.8204724409448818,0.02299212598425192,1.0869377614736582,10,0.8,True,0.10131025166322283
xlstm,L,44,cqr_static,-0.03375252458866507,-0.010170307896075592,0.7803149606299213,0.13370078740157482,1.0780731998877844,10,0.1,False,0.02469342206800529
lstm_const,L,42,cqr_static,-0.033802927373262515,-0.16514101757483995,0.9149606299212598,0.1149606299212598,1.0670996780076687,10,0.4,False,0.0482320896598597
lstm_const,G,43,cqr_static,-0.033817583400701845,-0.1518442290125035,0.8700787401574803,0.1248818897637795,1.0036248741044753,10,0.1,False,0.018048120604617135
lgbm_const,L,42,spci_cqr,-0.034049139570801246,0.020717006516036408,0.7779527559055118,0.023307086614173265,1.083689554279466,10,1.0,True,0.0
xlstm_const,G,43,sfogd_cqr,-0.03412700315490902,-0.03041673235902259,0.8023622047244094,0.005196850393700769,1.1851038792992916,10,0.9,True,0.046052930429065664
xlstm_const,L,43,decay_ocp_cqr,-0.03444033541398672,-0.03533902538555996,0.9086614173228347,0.10960629921259839,1.0869377614736582,10,0.3,False,0.008885679342804487
lstm_const,L,42,mondrian_cqr,-0.03453649479026899,-0.01813582571833494,0.8503937007874015,0.05039370078740153,1.0670996780076687,10,0.9,True,0.015957644183608732
arma,L,42,native,-0.03495346667260535,-0.043082095081641694,0.9039370078740158,0.10393700787401569,1.0173893383146013,10,0.4,False,0.0
arma_monthly,L,42,native,-0.03505346822968369,-0.031165174203499946,0.9007874015748032,0.1007874015748031,1.013710100950241,10,0.4,False,0.0
xlstm_const,G,42,pid_local_cqr,-0.035136018007939196,-0.028140513140202016,0.8086614173228346,0.01212598425196847,1.1822122890628375,10,0.8,True,0.04784715610078866
lstm,GI,43,cqr_rolling,-0.035177598514069874,-0.019198850517922438,0.8354330708661417,0.03795275590551177,1.0337611893782745,10,0.7,True,0.04497944207138893
rw,L,42,cqr_static,-0.03567843405889792,-0.16762853884894952,0.9149606299212598,0.12377952755905508,1.0,10,0.3,False,0.0
xlstm,GF,42,cqr_static,-0.03573989324796556,-0.12412913859091532,0.7543307086614173,0.12157480314960631,1.1479893620025647,10,0.5,False,0.061656306335805766
xlstm_const,GF,43,sfogd_cqr,-0.03580661540886265,-0.0021253273084149704,0.8031496062992126,0.0050393700787401356,1.1278203698619054,10,0.9,True,0.039385726990201764
lstm_const,GF,43,saocp_cqr,-0.035957710640034835,-0.04470780212533163,0.9330708661417322,0.1330708661417322,1.0172830632198389,10,0.1,False,0.017353546168396017
xlstm_const,GF,43,decay_ocp_cqr,-0.03611237083774954,-0.043687793938931366,0.8858267716535433,0.09244094488188974,1.1278203698619054,10,0.5,False,0.011233113313253273
lgbm,GI,42,pid_tan_cqr,-0.03644139393532586,-0.06951087657141863,0.8133858267716535,0.016850393700787357,1.0699379878423252,10,0.6,False,0.0
xlstm_const,G,44,native,-0.03655291805265104,-0.062415762418779386,0.9078740157480315,0.10787401574803143,1.0964259229338262,10,0.3,False,0.06508526389813685
xlstm,GF,44,cqr_rolling,-0.03684796513461075,-0.03978002017646811,0.8181102362204724,0.024724409448818863,1.0837846971364307,10,0.8,True,0.04668713801359409
lstm_const,G,43,saocp_cqr,-0.036931161291341996,-0.046379822503694476,0.9354330708661417,0.13543307086614167,1.0036248741044753,10,0.0,False,0.014352179017138922
lstm,GI,42,agaci_cqr,-0.037217778313987204,-0.029982818748994798,0.8070866141732284,0.016220472440944857,1.075299236684283,10,0.8,True,0.039818503524161664
lstm,GI,43,sfogd_cqr,-0.03727565123409082,-0.02046509635263377,0.8149606299212598,0.014960629921259794,1.0337611893782745,10,1.0,True,0.05990639177061907
lgbm_const,L,42,mondrian_cqr,-0.037456059933019814,-0.0017143661660297682,0.8637795275590552,0.06377952755905507,1.083689554279466,10,0.7,True,0.0
xlstm,GF,43,decay_ocp_cqr,-0.03757787611160357,-0.034195062436976106,0.8755905511811024,0.0755905511811023,1.1278203698619054,10,0.4,False,0.021293546865844393
xlstm,GF,44,sfogd_cqr,-0.03833603335311753,-0.03317557814166695,0.8047244094488188,0.007559055118110214,1.0837846971364307,10,1.0,True,0.014341987532967226
rw,L,42,saocp_cqr,-0.0393337539435652,-0.0535661908588428,0.931496062992126,0.13149606299212593,1.0,10,0.0,False,0.0
lstm,GF,44,mondrian_cqr,-0.03940145373190729,-0.00797030006637255,0.8803149606299213,0.0803149606299212,1.1152851783771938,10,0.4,False,0.0585895150361323
xlstm,GF,44,spci_cqr,-0.03943194707992298,-0.03656369022784639,0.7614173228346457,0.04078740157480319,1.0837846971364307,10,0.9,True,0.04546369793039323
xlstm,GF,44,pid_local_cqr,-0.039457767454561754,-0.016519023930838005,0.8078740157480315,0.008818897637795243,1.0837846971364307,10,1.0,True,0.03601294618759765
xlstm,GF,44,aci_cqr,-0.039550447184957815,-0.037853134736582875,0.8228346456692913,0.022834645669291286,1.0837846971364307,10,0.9,True,0.04595788189379174
lstm_const,G,43,pid_tan_cqr,-0.03964555785018009,-0.01563890176703625,0.8188976377952756,0.020787401574803098,1.0036248741044753,10,0.7,True,0.06126311764866843
lstm,GI,43,aci_cqr,-0.03992148952985819,-0.020012357611645694,0.832283464566929,0.033228346456692856,1.0337611893782745,10,0.7,True,0.04628380323818926
xlstm,GF,43,sfogd_cqr,-0.040054891469242904,-0.028693503506253614,0.8031496062992126,0.008503937007873996,1.1278203698619054,10,0.8,True,0.014341987532967226
xlstm,G,43,sfogd_cqr,-0.04014359135306167,-0.03892074650719986,0.8062992125984252,0.010708661417322806,1.1851038792992916,10,0.9,True,0.055731917032886935
lstm_const,GF,43,pid_tan_cqr,-0.04026690761156326,-0.01595139346009423,0.8181102362204724,0.020629921259842466,1.0172830632198389,10,0.6,False,0.053401987646616744
