label,rq,a,b,median_dbar_norm,share_a_better,share_sig,median_p,t_panel,n_countries,median_q,share_sig_fdr
RQ3 lstm_const/G: aci_cqr vs native,RQ3,lstm_const/G/44/aci_cqr,lstm_const/G/44/native,-0.07707092178554265,0.7,0.6,0.03588311507027342,-4.8939486092346876,10,0.02842566447200095,0.5333333333333333
RQ3 lstm_const/G: agaci_cqr vs native,RQ3,lstm_const/G/44/agaci_cqr,lstm_const/G/44/native,-0.07256228937461141,0.7,0.5,0.08640127357709637,-4.748934455774841,10,0.11205714585564179,0.5
RQ3 lstm_const/G: cqr_rolling vs native,RQ3,lstm_const/G/44/cqr_rolling,lstm_const/G/44/native,-0.0784498232041463,0.7,0.5,0.051430313926084215,-4.971504668086694,10,0.03354971890951891,0.5666666666666667
RQ3 lstm_const/G: cqr_static vs native,RQ3,lstm_const/G/44/cqr_static,lstm_const/G/44/native,0.03340776773149088,0.3,0.8,1.9520300070685614e-05,12.272225593929972,10,0.00011739503639399579,0.7666666666666667
RQ3 lstm_const/G: decay_ocp_cqr vs native,RQ3,lstm_const/G/44/decay_ocp_cqr,lstm_const/G/44/native,0.0030146049119747866,0.5,0.7,0.011264314041987356,-0.35804904403029053,10,0.02877408051554655,0.5666666666666667
RQ3 lstm_const/G: dtaci_cqr vs native,RQ3,lstm_const/G/44/dtaci_cqr,lstm_const/G/44/native,-0.07664951381743083,0.7,0.5,0.06958124231367602,-5.279083495261332,10,0.0794022647257496,0.5
RQ3 lstm_const/G: mondrian_cqr vs native,RQ3,lstm_const/G/44/mondrian_cqr,lstm_const/G/44/native,0.007916298593413992,0.5,0.6,0.06425144917205272,-1.2885044088324442,10,0.10785886607262946,0.4666666666666667
RQ3 lstm_const/G: pid_cqr vs native,RQ3,lstm_const/G/44/pid_cqr,lstm_const/G/44/native,-0.08620955878736285,0.8,0.5,0.07280712820551904,-5.164298670406944,10,0.11170567896010254,0.5
RQ3 lstm_const/G: pid_local_cqr vs native,RQ3,lstm_const/G/44/pid_local_cqr,lstm_const/G/44/native,-0.041143515337708325,0.7,0.4,0.2709074343690866,-3.65737741421831,10,0.35181008391117335,0.4
RQ3 lstm_const/G: pid_tan_cqr vs native,RQ3,lstm_const/G/44/pid_tan_cqr,lstm_const/G/44/native,0.11376569398244851,0.4,0.9,0.0008073340709662258,0.5777413618800996,10,0.009006616087222204,0.7666666666666667
RQ3 lstm_const/G: saocp_cqr vs native,RQ3,lstm_const/G/44/saocp_cqr,lstm_const/G/44/native,0.05727699935666004,0.0,0.6,0.02019196769121967,4.173306323477909,10,0.10851424416196051,0.5
RQ3 lstm_const/G: sfogd_cqr vs native,RQ3,lstm_const/G/44/sfogd_cqr,lstm_const/G/44/native,-0.00861846370780599,0.5,0.4,0.23419742834911916,-1.5972941868095099,10,0.4438730762466281,0.3
RQ3 lstm_const/G: spci_cqr vs native,RQ3,lstm_const/G/44/spci_cqr,lstm_const/G/44/native,-0.04070184141601017,0.6,0.6,0.031341862374530516,-2.506096782512495,10,0.09208982453251739,0.5333333333333333
RQ3 lstm_const/GF: aci_cqr vs native,RQ3,lstm_const/GF/42/aci_cqr,lstm_const/GF/42/native,-0.07920162424907892,0.8,0.6,0.006214144962748636,-4.460990423282093,10,0.024898277391254307,0.5333333333333333
RQ3 lstm_const/GF: agaci_cqr vs native,RQ3,lstm_const/GF/42/agaci_cqr,lstm_const/GF/42/native,-0.0773941786028045,0.8,0.6,0.04465661253984654,-4.405717392451917,10,0.11117530523651033,0.5
RQ3 lstm_const/GF: cqr_rolling vs native,RQ3,lstm_const/GF/42/cqr_rolling,lstm_const/GF/42/native,-0.07696810089612618,0.7,0.6,0.00567125146801839,-4.569420107650729,10,0.02392020255341383,0.5666666666666667
RQ3 lstm_const/GF: cqr_static vs native,RQ3,lstm_const/GF/42/cqr_static,lstm_const/GF/42/native,0.04635094576551635,0.3,0.9,1.7882317435047312e-05,13.82575173195668,10,0.00014935464344254966,0.7666666666666667
RQ3 lstm_const/GF: decay_ocp_cqr vs native,RQ3,lstm_const/GF/42/decay_ocp_cqr,lstm_const/GF/42/native,0.010534886046262163,0.4,0.7,0.03657477951360577,1.0610592479926586,10,0.1374639520690711,0.4666666666666667
RQ3 lstm_const/GF: dtaci_cqr vs native,RQ3,lstm_const/GF/42/dtaci_cqr,lstm_const/GF/42/native,-0.07835403890063371,0.8,0.6,0.02665499354217138,-4.665633880294422,10,0.07225983537843933,0.5
RQ3 lstm_const/GF: mondrian_cqr vs native,RQ3,lstm_const/GF/42/mondrian_cqr,lstm_const/GF/42/native,0.016131851604877116,0.5,0.4,0.13919887653286245,-0.12199820962603683,10,0.12799332939273725,0.43333333333333335
RQ3 lstm_const/GF: pid_cqr vs native,RQ3,lstm_const/GF/42/pid_cqr,lstm_const/GF/42/native,-0.06677849300633272,0.8,0.5,0.07500709057162702,-4.113447045650978,10,0.1486536870289687,0.5
RQ3 lstm_const/GF: pid_local_cqr vs native,RQ3,lstm_const/GF/42/pid_local_cqr,lstm_const/GF/42/native,-0.05436893945871407,0.7,0.5,0.07751941766897574,-3.3274350447288654,10,0.3070489568371982,0.4
RQ3 lstm_const/GF: pid_tan_cqr vs native,RQ3,lstm_const/GF/42/pid_tan_cqr,lstm_const/GF/42/native,0.10211830713712777,0.4,0.8,0.0023699079336183537,0.653681035974495,10,0.005415040627247382,0.7666666666666667
RQ3 lstm_const/GF: saocp_cqr vs native,RQ3,lstm_const/GF/42/saocp_cqr,lstm_const/GF/42/native,0.050118618417015245,0.0,0.7,0.03988827587088306,3.6032627039814322,10,0.1604831962159658,0.4666666666666667
RQ3 lstm_const/GF: sfogd_cqr vs native,RQ3,lstm_const/GF/42/sfogd_cqr,lstm_const/GF/42/native,-0.0393697531862282,0.6,0.4,0.2502686236932421,-1.9575509266065938,10,0.4247950002139987,0.26666666666666666
RQ3 lstm_const/GF: spci_cqr vs native,RQ3,lstm_const/GF/42/spci_cqr,lstm_const/GF/42/native,-0.05072687904628576,0.7,0.5,0.06679099308708558,-2.9169659010224467,10,0.090561772745369,0.5333333333333333
RQ3 lstm_const/GF: aci_cqr vs native,RQ3,lstm_const/GF/43/aci_cqr,lstm_const/GF/43/native,-0.08374317016216412,0.7,0.7,0.034421434821118146,-5.063291516744512,10,0.024898277391254307,0.5333333333333333
RQ3 lstm_const/GF: agaci_cqr vs native,RQ3,lstm_const/GF/43/agaci_cqr,lstm_const/GF/43/native,-0.07692031440136249,0.8,0.5,0.07631292989636884,-5.107471229469347,10,0.11117530523651033,0.5
RQ3 lstm_const/GF: cqr_rolling vs native,RQ3,lstm_const/GF/43/cqr_rolling,lstm_const/GF/43/native,-0.07681227845947468,0.7,0.7,0.009618328215515448,-4.9238121873942395,10,0.02392020255341383,0.5666666666666667
RQ3 lstm_const/GF: cqr_static vs native,RQ3,lstm_const/GF/43/cqr_static,lstm_const/GF/43/native,0.02563846379625289,0.4,0.8,1.907698068859265e-05,11.570165264757383,10,0.00014935464344254966,0.7666666666666667
RQ3 lstm_const/GF: decay_ocp_cqr vs native,RQ3,lstm_const/GF/43/decay_ocp_cqr,lstm_const/GF/43/native,0.0032653524928240333,0.5,0.6,0.057395432850268824,0.7880545904836731,10,0.1374639520690711,0.4666666666666667
RQ3 lstm_const/GF: dtaci_cqr vs native,RQ3,lstm_const/GF/43/dtaci_cqr,lstm_const/GF/43/native,-0.07992877888945707,0.8,0.6,0.04826075231116911,-5.182628525479096,10,0.07225983537843933,0.5
RQ3 lstm_const/GF: mondrian_cqr vs native,RQ3,lstm_const/GF/43/mondrian_cqr,lstm_const/GF/43/native,0.017118206101362842,0.5,0.7,0.03310026430248214,-1.343196154862136,10,0.12799332939273725,0.43333333333333335
RQ3 lstm_const/GF: pid_cqr vs native,RQ3,lstm_const/GF/43/pid_cqr,lstm_const/GF/43/native,-0.07321946668154876,0.8,0.5,0.08426729875401273,-4.4956333110589926,10,0.1486536870289687,0.5
RQ3 lstm_const/GF: pid_local_cqr vs native,RQ3,lstm_const/GF/43/pid_local_cqr,lstm_const/GF/43/native,-0.032658352892627876,0.8,0.4,0.23980205499862572,-2.948418601600751,10,0.3070489568371982,0.4
RQ3 lstm_const/GF: pid_tan_cqr vs native,RQ3,lstm_const/GF/43/pid_tan_cqr,lstm_const/GF/43/native,0.07496385842897581,0.4,0.7,0.0024860266181477852,0.7588603310661929,10,0.005415040627247382,0.7666666666666667
RQ3 lstm_const/GF: saocp_cqr vs native,RQ3,lstm_const/GF/43/saocp_cqr,lstm_const/GF/43/native,0.03647040107421614,0.0,0.4,0.12792362620669906,3.4534337660125316,10,0.1604831962159658,0.4666666666666667
RQ3 lstm_const/GF: sfogd_cqr vs native,RQ3,lstm_const/GF/43/sfogd_cqr,lstm_const/GF/43/native,-0.017484709772274183,0.6,0.3,0.19767858645444425,-1.6149117285177998,10,0.4247950002139987,0.26666666666666666
RQ3 lstm_const/GF: spci_cqr vs native,RQ3,lstm_const/GF/43/spci_cqr,lstm_const/GF/43/native,-0.03979690491905792,0.6,0.7,0.02355015352399059,-2.0787082405441906,10,0.090561772745369,0.5333333333333333
RQ3 lstm_const/GF: aci_cqr vs native,RQ3,lstm_const/GF/44/aci_cqr,lstm_const/GF/44/native,-0.07851243509159928,0.7,0.6,0.03236448697527905,-4.880451264405483,10,0.024898277391254307,0.5333333333333333
RQ3 lstm_const/GF: agaci_cqr vs native,RQ3,lstm_const/GF/44/agaci_cqr,lstm_const/GF/44/native,-0.07253410365849682,0.7,0.5,0.09997890368755946,-4.774778729438159,10,0.11117530523651033,0.5
RQ3 lstm_const/GF: cqr_rolling vs native,RQ3,lstm_const/GF/44/cqr_rolling,lstm_const/GF/44/native,-0.07808401281773564,0.7,0.5,0.05464063985415857,-5.04595709017429,10,0.02392020255341383,0.5666666666666667
RQ3 lstm_const/GF: cqr_static vs native,RQ3,lstm_const/GF/44/cqr_static,lstm_const/GF/44/native,0.025083704509643312,0.3,0.8,2.0070252136683564e-05,12.805786281061243,10,0.00014935464344254966,0.7666666666666667
RQ3 lstm_const/GF: decay_ocp_cqr vs native,RQ3,lstm_const/GF/44/decay_ocp_cqr,lstm_const/GF/44/native,0.00441338976084761,0.4,0.7,0.048782337203112314,-0.22300434533629387,10,0.1374639520690711,0.4666666666666667
RQ3 lstm_const/GF: dtaci_cqr vs native,RQ3,lstm_const/GF/44/dtaci_cqr,lstm_const/GF/44/native,-0.07332328953476228,0.7,0.5,0.08248696071091843,-5.218710282994436,10,0.07225983537843933,0.5
RQ3 lstm_const/GF: mondrian_cqr vs native,RQ3,lstm_const/GF/44/mondrian_cqr,lstm_const/GF/44/native,0.02252164017936382,0.5,0.8,0.06412945614737364,-0.6525478455139632,10,0.12799332939273725,0.43333333333333335
RQ3 lstm_const/GF: pid_cqr vs native,RQ3,lstm_const/GF/44/pid_cqr,lstm_const/GF/44/native,-0.080814885804156,0.8,0.5,0.09343261858090757,-5.199619114529817,10,0.1486536870289687,0.5
RQ3 lstm_const/GF: pid_local_cqr vs native,RQ3,lstm_const/GF/44/pid_local_cqr,lstm_const/GF/44/native,-0.05804860798933763,0.7,0.4,0.2096000282536422,-3.7866136811490336,10,0.3070489568371982,0.4
RQ3 lstm_const/GF: pid_tan_cqr vs native,RQ3,lstm_const/GF/44/pid_tan_cqr,lstm_const/GF/44/native,0.11429738250227568,0.4,0.9,0.0007284528264345225,0.6587200065180631,10,0.005415040627247382,0.7666666666666667
RQ3 lstm_const/GF: saocp_cqr vs native,RQ3,lstm_const/GF/44/saocp_cqr,lstm_const/GF/44/native,0.050811047267118034,0.0,0.6,0.032196954792316546,3.9955821422043707,10,0.1604831962159658,0.4666666666666667
RQ3 lstm_const/GF: sfogd_cqr vs native,RQ3,lstm_const/GF/44/sfogd_cqr,lstm_const/GF/44/native,-0.024675254301338385,0.5,0.3,0.2989138630397198,-1.9347689272804731,10,0.4247950002139987,0.26666666666666666
RQ3 lstm_const/GF: spci_cqr vs native,RQ3,lstm_const/GF/44/spci_cqr,lstm_const/GF/44/native,-0.044907319354795694,0.6,0.5,0.06923433663836609,-2.750204681308087,10,0.090561772745369,0.5333333333333333
RQ3 lstm_const/L: aci_cqr vs native,RQ3,lstm_const/L/42/aci_cqr,lstm_const/L/42/native,-0.039931921172329105,0.6,0.6,0.06698779992815673,-3.135190846946004,10,0.1552209963047731,0.4
RQ3 lstm_const/L: agaci_cqr vs native,RQ3,lstm_const/L/42/agaci_cqr,lstm_const/L/42/native,-0.03700745247030425,0.6,0.5,0.11248386946690159,-3.3940517384911364,10,0.1954944495598535,0.4666666666666667
RQ3 lstm_const/L: cqr_rolling vs native,RQ3,lstm_const/L/42/cqr_rolling,lstm_const/L/42/native,-0.041344167250360234,0.6,0.6,0.07790424184925682,-3.2055883302247294,10,0.1626529120308771,0.3333333333333333
RQ3 lstm_const/L: cqr_static vs native,RQ3,lstm_const/L/42/cqr_static,lstm_const/L/42/native,0.03439181745042364,0.2,0.8,0.006846394166397762,12.424312906896947,10,0.007493559019344887,0.6666666666666666
RQ3 lstm_const/L: decay_ocp_cqr vs native,RQ3,lstm_const/L/42/decay_ocp_cqr,lstm_const/L/42/native,0.0030149492066084108,0.5,0.3,0.11022913509663457,2.217775218241882,10,0.22620965980965888,0.36666666666666664
RQ3 lstm_const/L: dtaci_cqr vs native,RQ3,lstm_const/L/42/dtaci_cqr,lstm_const/L/42/native,-0.02649299680143989,0.6,0.4,0.11626527469421288,-3.420387157923259,10,0.20146526197415215,0.43333333333333335
RQ3 lstm_const/L: mondrian_cqr vs native,RQ3,lstm_const/L/42/mondrian_cqr,lstm_const/L/42/native,0.06367713780975309,0.3,0.5,0.09389888967330995,1.0278295041229333,10,0.12960578542739704,0.4666666666666667
RQ3 lstm_const/L: pid_cqr vs native,RQ3,lstm_const/L/42/pid_cqr,lstm_const/L/42/native,-0.02331322503617817,0.6,0.5,0.10369584207672877,-3.380384819198491,10,0.3003695163667274,0.43333333333333335
RQ3 lstm_const/L: pid_local_cqr vs native,RQ3,lstm_const/L/42/pid_local_cqr,lstm_const/L/42/native,-0.012758362679613585,0.5,0.3,0.20425842560899188,-1.6519241893697676,10,0.3439034688644762,0.26666666666666666
RQ3 lstm_const/L: pid_tan_cqr vs native,RQ3,lstm_const/L/42/pid_tan_cqr,lstm_const/L/42/native,0.13063682395700416,0.3,0.9,0.0008749462421646648,2.6111936295948808,10,0.002572407225768777,0.8
RQ3 lstm_const/L: saocp_cqr vs native,RQ3,lstm_const/L/42/saocp_cqr,lstm_const/L/42/native,0.06455437086188646,0.0,0.7,0.028293405094229618,4.934610957218158,10,0.08919979419446056,0.5333333333333333
RQ3 lstm_const/L: sfogd_cqr vs native,RQ3,lstm_const/L/42/sfogd_cqr,lstm_const/L/42/native,0.013198720249806006,0.4,0.1,0.18703963225179232,-0.5969549848340558,10,0.32364223663807845,0.16666666666666666
RQ3 lstm_const/L: spci_cqr vs native,RQ3,lstm_const/L/42/spci_cqr,lstm_const/L/42/native,0.02256805328683107,0.4,0.8,0.022560722293669788,-0.8181211197003873,10,0.09576793301923618,0.5333333333333333
RQ3 lstm_const/L: aci_cqr vs native,RQ3,lstm_const/L/43/aci_cqr,lstm_const/L/43/native,-0.04531213107659925,0.6,0.5,0.10014918270179052,-3.7699061844414414,10,0.1552209963047731,0.4
RQ3 lstm_const/L: agaci_cqr vs native,RQ3,lstm_const/L/43/agaci_cqr,lstm_const/L/43/native,-0.042112678048859806,0.6,0.5,0.07242998635592501,-4.541039039217195,10,0.1954944495598535,0.4666666666666667
RQ3 lstm_const/L: cqr_rolling vs native,RQ3,lstm_const/L/43/cqr_rolling,lstm_const/L/43/native,-0.04415164810443994,0.6,0.5,0.10756416811624114,-3.9213288961334003,10,0.1626529120308771,0.3333333333333333
RQ3 lstm_const/L: cqr_static vs native,RQ3,lstm_const/L/43/cqr_static,lstm_const/L/43/native,0.05959137726606385,0.2,0.8,0.0004740013852916336,13.864838897334916,10,0.007493559019344887,0.6666666666666666
RQ3 lstm_const/L: decay_ocp_cqr vs native,RQ3,lstm_const/L/43/decay_ocp_cqr,lstm_const/L/43/native,0.005657137718227118,0.4,0.4,0.13452236256586647,3.7444629508527902,10,0.22620965980965888,0.36666666666666664
RQ3 lstm_const/L: dtaci_cqr vs native,RQ3,lstm_const/L/43/dtaci_cqr,lstm_const/L/43/native,-0.044172860023184095,0.6,0.6,0.041096616456655966,-4.4744630417444,10,0.20146526197415215,0.43333333333333335
RQ3 lstm_const/L: mondrian_cqr vs native,RQ3,lstm_const/L/43/mondrian_cqr,lstm_const/L/43/native,0.02664478257738865,0.5,0.6,0.0297268656513614,0.4047474661555015,10,0.12960578542739704,0.4666666666666667
RQ3 lstm_const/L: pid_cqr vs native,RQ3,lstm_const/L/43/pid_cqr,lstm_const/L/43/native,-0.048231938810445074,0.7,0.4,0.25682719729605585,-3.787083785378487,10,0.3003695163667274,0.43333333333333335
RQ3 lstm_const/L: pid_local_cqr vs native,RQ3,lstm_const/L/43/pid_local_cqr,lstm_const/L/43/native,0.006313203842919278,0.5,0.3,0.19573782761412495,-2.2009668269188527,10,0.3439034688644762,0.26666666666666666
RQ3 lstm_const/L: pid_tan_cqr vs native,RQ3,lstm_const/L/43/pid_tan_cqr,lstm_const/L/43/native,0.11552307949110122,0.3,0.8,0.0009965092318182656,1.7754333825018402,10,0.002572407225768777,0.8
RQ3 lstm_const/L: saocp_cqr vs native,RQ3,lstm_const/L/43/saocp_cqr,lstm_const/L/43/native,0.04248296672998368,0.1,0.6,0.05716746371223047,4.1484513490270665,10,0.08919979419446056,0.5333333333333333
RQ3 lstm_const/L: sfogd_cqr vs native,RQ3,lstm_const/L/43/sfogd_cqr,lstm_const/L/43/native,0.013063306281933647,0.4,0.6,0.0740460448496505,-1.7612503533241715,10,0.32364223663807845,0.16666666666666666
RQ3 lstm_const/L: spci_cqr vs native,RQ3,lstm_const/L/43/spci_cqr,lstm_const/L/43/native,-0.034608623487399015,0.6,0.5,0.07650751445576309,-1.8045225971023866,10,0.09576793301923618,0.5333333333333333
RQ3 lstm_const/L: aci_cqr vs native,RQ3,lstm_const/L/44/aci_cqr,lstm_const/L/44/native,-0.044619508911648606,0.6,0.6,0.04397480923385466,-4.316914614762912,10,0.1552209963047731,0.4
RQ3 lstm_const/L: agaci_cqr vs native,RQ3,lstm_const/L/44/agaci_cqr,lstm_const/L/44/native,-0.03075364036087736,0.5,0.5,0.09776058265961851,-4.307388168586843,10,0.1954944495598535,0.4666666666666667
RQ3 lstm_const/L: cqr_rolling vs native,RQ3,lstm_const/L/44/cqr_rolling,lstm_const/L/44/native,-0.03309341536810455,0.6,0.7,0.0502350938953432,-3.9439938288979968,10,0.1626529120308771,0.3333333333333333
RQ3 lstm_const/L: cqr_static vs native,RQ3,lstm_const/L/44/cqr_static,lstm_const/L/44/native,0.035704650586886294,0.4,0.7,0.007054514593510031,10.072395004601058,10,0.007493559019344887,0.6666666666666666
RQ3 lstm_const/L: decay_ocp_cqr vs native,RQ3,lstm_const/L/44/decay_ocp_cqr,lstm_const/L/44/native,-0.001596155141962199,0.5,0.6,0.07913295349079374,1.314746359823167,10,0.22620965980965888,0.36666666666666664
RQ3 lstm_const/L: dtaci_cqr vs native,RQ3,lstm_const/L/44/dtaci_cqr,lstm_const/L/44/native,-0.0316528774158171,0.6,0.5,0.10804907681186116,-4.59726815785409,10,0.20146526197415215,0.43333333333333335
RQ3 lstm_const/L: mondrian_cqr vs native,RQ3,lstm_const/L/44/mondrian_cqr,lstm_const/L/44/native,0.027079923541985948,0.4,0.6,0.04182420610438664,-0.4067676729935563,10,0.12960578542739704,0.4666666666666667
RQ3 lstm_const/L: pid_cqr vs native,RQ3,lstm_const/L/44/pid_cqr,lstm_const/L/44/native,-0.03630229788571101,0.6,0.5,0.1400928071514329,-4.612530392759788,10,0.3003695163667274,0.43333333333333335
RQ3 lstm_const/L: pid_local_cqr vs native,RQ3,lstm_const/L/44/pid_local_cqr,lstm_const/L/44/native,-0.022111781635795642,0.5,0.5,0.19311101081833737,-2.7698846249624687,10,0.3439034688644762,0.26666666666666666
RQ3 lstm_const/L: pid_tan_cqr vs native,RQ3,lstm_const/L/44/pid_tan_cqr,lstm_const/L/44/native,0.1470150208346014,0.3,0.9,0.0003298671544303966,2.0151835112767267,10,0.002572407225768777,0.8
RQ3 lstm_const/L: saocp_cqr vs native,RQ3,lstm_const/L/44/saocp_cqr,lstm_const/L/44/native,0.0685181669133714,0.0,0.8,0.047855180098636985,4.567295218715624,10,0.08919979419446056,0.5333333333333333
RQ3 lstm_const/L: sfogd_cqr vs native,RQ3,lstm_const/L/44/sfogd_cqr,lstm_const/L/44/native,0.002347256682299124,0.5,0.3,0.37296907861651185,-1.207973880339873,10,0.32364223663807845,0.16666666666666666
RQ3 lstm_const/L: spci_cqr vs native,RQ3,lstm_const/L/44/spci_cqr,lstm_const/L/44/native,-0.04477005715506941,0.6,0.8,0.025013865741404406,-1.9844589725702886,10,0.09576793301923618,0.5333333333333333
RQ3 rw/L: aci_cqr vs native,RQ3,rw/L/42/aci_cqr,rw/L/42/native,-0.0852044238305527,0.7,0.5,0.1026187040843648,-5.0086967522096995,10,0.1793654294270189,0.5
RQ3 rw/L: agaci_cqr vs native,RQ3,rw/L/42/agaci_cqr,rw/L/42/native,-0.08174892553862267,0.7,0.5,0.15924760127210313,-4.694097402525801,10,0.24442327505791647,0.5
RQ3 rw/L: cqr_rolling vs native,RQ3,rw/L/42/cqr_rolling,rw/L/42/native,-0.0845748032211078,0.7,0.5,0.06421709511111462,-5.068263681808585,10,0.12945859707594456,0.5
RQ3 rw/L: cqr_static vs native,RQ3,rw/L/42/cqr_static,rw/L/42/native,0.03567843405889802,0.4,0.8,0.00013020647355832526,14.431501057337575,10,0.0007759895005880579,0.7
RQ3 rw/L: decay_ocp_cqr vs native,RQ3,rw/L/42/decay_ocp_cqr,rw/L/42/native,0.009433752763308106,0.4,0.7,0.015589352839226578,0.8923211312187738,10,0.04372246948072494,0.6
RQ3 rw/L: dtaci_cqr vs native,RQ3,rw/L/42/dtaci_cqr,rw/L/42/native,-0.08149027371662579,0.7,0.5,0.14773626494608993,-5.364494943663677,10,0.2310432168788755,0.5
RQ3 rw/L: mondrian_cqr vs native,RQ3,rw/L/42/mondrian_cqr,rw/L/42/native,-0.01617487981611114,0.5,0.5,0.1509226231810321,-1.1174599741456013,10,0.2760848468172597,0.3
RQ3 rw/L: pid_cqr vs native,RQ3,rw/L/42/pid_cqr,rw/L/42/native,-0.07985030543213463,0.8,0.5,0.17634621051307053,-5.014493429538341,10,0.2684686962110589,0.5
RQ3 rw/L: pid_local_cqr vs native,RQ3,rw/L/42/pid_local_cqr,rw/L/42/native,-0.03084896177994745,0.7,0.4,0.23344901201834867,-3.612812466711308,10,0.37733520237431417,0.4
RQ3 rw/L: pid_tan_cqr vs native,RQ3,rw/L/42/pid_tan_cqr,rw/L/42/native,0.1006729771856625,0.4,0.7,0.0033549984170851976,0.9455091117813934,10,0.013776139148476023,0.7
RQ3 rw/L: saocp_cqr vs native,RQ3,rw/L/42/saocp_cqr,rw/L/42/native,0.03933375394356537,0.0,0.4,0.14235519262275154,4.066650267958016,10,0.2734520766100795,0.4
RQ3 rw/L: sfogd_cqr vs native,RQ3,rw/L/42/sfogd_cqr,rw/L/42/native,-0.019620505405076247,0.5,0.3,0.2893287057261308,-1.8530410585309034,10,0.4492088353469742,0.3
RQ3 rw/L: spci_cqr vs native,RQ3,rw/L/42/spci_cqr,rw/L/42/native,-0.07523509933089059,0.7,0.6,0.05404111011477464,-3.3558585394289495,10,0.128432548426079,0.5
RQ3 tirex/ZS: aci_cqr vs native,RQ3,tirex/ZS/42/aci_cqr,tirex/ZS/42/native,0.02505395695776157,0.1,0.5,0.10728648404295538,4.81498752988171,10,0.22186444190128085,0.2
RQ3 tirex/ZS: agaci_cqr vs native,RQ3,tirex/ZS/42/agaci_cqr,tirex/ZS/42/native,0.022288426705599315,0.2,0.5,0.1547056057948092,3.6950439318154147,10,0.28541382015441846,0.1
RQ3 tirex/ZS: cqr_rolling vs native,RQ3,tirex/ZS/42/cqr_rolling,tirex/ZS/42/native,0.02224172724210685,0.2,0.4,0.15678634940859104,3.906437994108051,10,0.2885986645917308,0.2
RQ3 tirex/ZS: cqr_static vs native,RQ3,tirex/ZS/42/cqr_static,tirex/ZS/42/native,0.013375572721847463,0.2,0.3,0.3470101517393359,4.155253696348645,10,0.5090149553144429,0.2
RQ3 tirex/ZS: decay_ocp_cqr vs native,RQ3,tirex/ZS/42/decay_ocp_cqr,tirex/ZS/42/native,0.004446984579725494,0.3,0.0,0.5983513381470948,0.6840522116936557,10,0.740476482345447,0.0
RQ3 tirex/ZS: dtaci_cqr vs native,RQ3,tirex/ZS/42/dtaci_cqr,tirex/ZS/42/native,0.02334003076749174,0.0,0.5,0.10986024152693785,4.728666128170677,10,0.22565748079964337,0.1
RQ3 tirex/ZS: mondrian_cqr vs native,RQ3,tirex/ZS/42/mondrian_cqr,tirex/ZS/42/native,0.0913885739972732,0.0,0.8,0.007265231862164212,6.427610438402921,10,0.026176230055895103,0.7
RQ3 tirex/ZS: pid_cqr vs native,RQ3,tirex/ZS/42/pid_cqr,tirex/ZS/42/native,0.04386499137177885,0.0,0.7,0.044411606351240196,6.513734348921181,10,0.11285709790290555,0.5
RQ3 tirex/ZS: pid_local_cqr vs native,RQ3,tirex/ZS/42/pid_local_cqr,tirex/ZS/42/native,0.06882772958350492,0.0,0.8,0.02078798048593744,8.658135947305265,10,0.0623928320862116,0.7
RQ3 tirex/ZS: pid_tan_cqr vs native,RQ3,tirex/ZS/42/pid_tan_cqr,tirex/ZS/42/native,0.15803497409879416,0.0,1.0,0.001212693124159947,9.414198035832165,10,0.005915874275901992,1.0
RQ3 tirex/ZS: saocp_cqr vs native,RQ3,tirex/ZS/42/saocp_cqr,tirex/ZS/42/native,0.12344300406353631,0.0,0.8,0.00086224912797217,10.018634615679025,10,0.004276082535529476,0.8
RQ3 tirex/ZS: sfogd_cqr vs native,RQ3,tirex/ZS/42/sfogd_cqr,tirex/ZS/42/native,0.09730300069889161,0.0,1.0,0.0021033310691638274,10.024243038292116,10,0.009388587919315664,0.8
RQ3 tirex/ZS: spci_cqr vs native,RQ3,tirex/ZS/42/spci_cqr,tirex/ZS/42/native,0.06992827893416928,0.0,0.8,0.06061784923830693,5.559395628338583,10,0.14371264456482818,0.4
RQ3 tirex2/ZS: aci_cqr vs native,RQ3,tirex2/ZS/42/aci_cqr,tirex2/ZS/42/native,0.01737304652011315,0.3,0.3,0.24627865557179485,2.0292797666497613,10,0.40538829450377284,0.2
RQ3 tirex2/ZS: agaci_cqr vs native,RQ3,tirex2/ZS/42/agaci_cqr,tirex2/ZS/42/native,0.012657821037897659,0.3,0.3,0.3541071271617017,1.6650388817872788,10,0.5217879208268319,0.1
RQ3 tirex2/ZS: cqr_rolling vs native,RQ3,tirex2/ZS/42/cqr_rolling,tirex2/ZS/42/native,0.011016497157231624,0.3,0.2,0.3576622100275333,1.6481190508151422,10,0.5258484019688683,0.1
RQ3 tirex2/ZS: cqr_static vs native,RQ3,tirex2/ZS/42/cqr_static,tirex2/ZS/42/native,0.0002526388589172735,0.5,0.1,0.4983294149209977,-0.014734471746565708,10,0.6590168977228348,0.1
RQ3 tirex2/ZS: decay_ocp_cqr vs native,RQ3,tirex2/ZS/42/decay_ocp_cqr,tirex2/ZS/42/native,-0.0022581891981287234,0.7,0.0,0.5099318090820827,-0.9106067302932107,10,0.6683149057110049,0.0
RQ3 tirex2/ZS: dtaci_cqr vs native,RQ3,tirex2/ZS/42/dtaci_cqr,tirex2/ZS/42/native,0.01522301759076826,0.3,0.3,0.30765493420504486,2.097255654710382,10,0.47472568756921146,0.2
